order_id,customer_id,product_id,order_date,quantity,unit_price,revenue,payment_method,product_name,category,cost,age,gender,city,customer_segment,signup_date,profit,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
O02462,C0252,P014,2024-09-04,3,37782,113346,Net Banking,Product_14,Home,49898,50,Female,Mumbai,Regular,2024-09-03,-36348,34,14,1530247,2,5,5,12,Loyal Customers
O02463,C0157,P064,2024-12-16,3,51517,154551,UPI,Product_64,Beauty,5023,42,Female,Delhi,Regular,2024-06-15,139482,15,7,1030715,4,1,4,9,Potential Loyal
O02464,C0271,P006,2024-06-06,2,6844,13688,Card,Product_6,Sports,28529,58,Male,Delhi,Regular,2024-05-04,-43370,7,11,1302795,5,3,5,13,Champions
O02465,C0329,P041,2024-01-15,1,36015,36015,UPI,Product_41,Electronics,7853,58,Male,Hyderabad,Budget,2024-04-09,28162,69,8,421491,1,2,1,4,At Risk
O02466,C0495,P039,2024-06-29,4,13336,53344,UPI,Product_39,Home,46622,49,Male,Chennai,Regular,2024-01-20,-133144,11,11,865168,4,3,3,10,Loyal Customers
O02467,C0422,P088,2024-09-17,4,49400,197600,Card,Product_88,Fashion,16272,37,Female,Chennai,Budget,2024-09-02,132512,60,9,955497,1,2,3,6,At Risk
O02468,C0261,P048,2024-02-20,1,15057,15057,Net Banking,Product_48,Sports,47483,44,Male,Mumbai,Premium,2024-01-20,-32426,0,6,575590,5,1,1,7,Potential Loyal
O02469,C0487,P024,2024-06-12,2,47688,95376,UPI,Product_24,Home,46608,65,Male,Mumbai,Premium,2024-12-08,2160,11,10,874118,4,3,3,10,Loyal Customers
O02470,C0366,P027,2024-10-19,4,14548,58192,UPI,Product_27,Sports,24587,26,Female,Delhi,Budget,2024-09-03,-40156,5,8,847386,5,2,3,10,Loyal Customers
O02471,C0024,P049,2024-02-29,2,46179,92358,Cash,Product_49,Electronics,32535,52,Female,Chennai,Budget,2024-08-07,27288,5,12,1671125,5,4,5,14,Champions
O02472,C0003,P031,2024-07-18,3,12603,37809,Card,Product_31,Sports,49503,61,Male,Hyderabad,Regular,2024-01-17,-110700,61,12,856505,1,4,3,8,Potential Loyal
O02473,C0191,P052,2024-03-13,1,11218,11218,Card,Product_52,Sports,9147,21,Male,Bangalore,Budget,2024-10-18,2071,8,13,1060325,5,4,4,13,Champions
O02474,C0319,P086,2024-08-04,3,58799,176397,Cash,Product_86,Beauty,2611,52,Male,Hyderabad,Budget,2024-12-08,168564,8,8,865530,5,2,3,10,Loyal Customers
O02475,C0105,P084,2024-12-19,3,27817,83451,UPI,Product_84,Fashion,18564,42,Male,Hyderabad,Budget,2024-06-03,27759,12,14,1428601,4,5,5,14,Champions
O02476,C0213,P053,2024-04-07,4,19224,76896,Net Banking,Product_53,Beauty,27725,63,Female,Pune,Regular,2024-08-29,-34004,20,12,1188987,3,4,4,11,Loyal Customers
O02477,C0130,P077,2024-12-20,1,42060,42060,Net Banking,Product_77,Electronics,727,56,Male,Pune,Premium,2024-05-19,41333,11,8,804070,4,2,3,9,Potential Loyal
O02478,C0022,P090,2024-12-05,4,9446,37784,Card,Product_90,Electronics,39424,31,Female,Pune,Budget,2024-08-22,-119912,0,19,1078497,5,5,4,14,Champions
O02479,C0037,P082,2024-03-22,1,8554,8554,Net Banking,Product_82,Beauty,16720,21,Male,Hyderabad,Premium,2024-02-13,-8166,9,8,685309,4,2,2,8,Potential Loyal
O02480,C0035,P024,2024-03-26,5,22455,112275,Cash,Product_24,Home,46608,52,Male,Hyderabad,Regular,2024-09-07,-120765,72,11,1206970,1,3,5,9,Potential Loyal
O02481,C0490,P088,2024-10-01,4,19665,78660,Cash,Product_88,Fashion,16272,24,Male,Delhi,Budget,2024-03-21,13572,1,20,2035071,5,5,5,15,Champions
O02482,C0146,P073,2024-03-02,3,8110,24330,Net Banking,Product_73,Fashion,8274,42,Female,Chennai,Premium,2024-02-08,-492,101,11,1124813,1,3,4,8,Potential Loyal
O02483,C0422,P026,2024-09-11,1,37356,37356,Card,Product_26,Home,42358,37,Female,Chennai,Budget,2024-09-02,-5002,60,9,955497,1,2,3,6,At Risk
O02484,C0066,P067,2024-09-02,1,31733,31733,UPI,Product_67,Beauty,9375,55,Male,Hyderabad,Premium,2024-08-02,22358,21,15,1728514,3,5,5,13,Champions
O02485,C0058,P030,2024-07-17,1,55597,55597,Card,Product_30,Beauty,10539,42,Male,Pune,Regular,2024-08-20,45058,38,17,1315778,2,5,5,12,Loyal Customers
O02486,C0043,P098,2024-08-11,1,16843,16843,Cash,Product_98,Fashion,19457,33,Male,Delhi,Regular,2024-01-11,-2614,1,11,607981,5,3,1,9,Potential Loyal
O02487,C0225,P095,2024-11-01,2,29968,59936,UPI,Product_95,Sports,15857,44,Male,Delhi,Regular,2024-05-15,28222,13,8,595770,4,2,1,7,Potential Loyal
O02488,C0340,P065,2024-04-17,2,51367,102734,Cash,Product_65,Home,2579,42,Female,Hyderabad,Budget,2024-01-22,97576,35,11,1202470,2,3,4,9,Potential Loyal
O02489,C0023,P073,2024-06-23,1,11008,11008,Cash,Product_73,Fashion,8274,27,Female,Mumbai,Premium,2024-10-14,2734,45,13,1257137,2,4,5,11,Loyal Customers
O02490,C0472,P023,2024-04-12,3,31279,93837,UPI,Product_23,Sports,45462,31,Female,Hyderabad,Budget,2024-08-29,-42549,25,15,1594511,3,5,5,13,Champions
O02491,C0201,P049,2024-09-15,2,20123,40246,UPI,Product_49,Electronics,32535,28,Female,Pune,Budget,2024-09-10,-24824,11,14,1073175,4,5,4,13,Champions
O02492,C0116,P024,2024-12-02,2,23012,46024,Net Banking,Product_24,Home,46608,29,Female,Delhi,Budget,2024-05-07,-47192,29,11,1145851,3,3,4,10,Loyal Customers
O02493,C0013,P057,2024-05-05,1,56274,56274,Cash,Product_57,Electronics,47900,22,Male,Chennai,Premium,2024-05-28,8374,29,9,652911,3,2,2,7,Potential Loyal
O02494,C0286,P021,2024-06-11,2,36856,73712,UPI,Product_21,Home,31000,57,Female,Pune,Budget,2024-09-28,11712,38,12,658785,2,4,2,8,Potential Loyal
O02495,C0058,P088,2024-09-22,1,27864,27864,UPI,Product_88,Fashion,16272,42,Male,Pune,Regular,2024-08-20,11592,38,17,1315778,2,5,5,12,Loyal Customers
O02496,C0317,P093,2024-06-13,2,48453,96906,Cash,Product_93,Electronics,16538,34,Female,Bangalore,Premium,2024-01-04,63830,1,6,577974,5,1,1,7,Potential Loyal
O02497,C0020,P019,2024-04-29,1,45847,45847,UPI,Product_19,Fashion,45901,32,Male,Bangalore,Regular,2024-05-17,-54,0,13,998692,5,4,4,13,Champions
O02498,C0196,P001,2024-07-17,5,4828,24140,UPI,Product_1,Home,1423,23,Male,Chennai,Budget,2024-10-27,17025,42,10,975851,2,3,4,9,Potential Loyal
O02499,C0439,P029,2024-10-06,1,37938,37938,UPI,Product_29,Beauty,9253,21,Male,Pune,Regular,2024-09-04,28685,47,7,449241,2,1,1,4,At Risk
O02500,C0011,P084,2024-11-26,4,38453,153812,Net Banking,Product_84,Fashion,18564,52,Male,Pune,Premium,2024-10-09,79556,16,16,1855656,4,5,5,14,Champions
O02501,C0145,P088,2024-08-18,5,26347,131735,Card,Product_88,Fashion,16272,55,Male,Bangalore,Budget,2024-12-12,50375,22,9,744944,3,2,2,7,Potential Loyal
O02502,C0350,P063,2024-06-25,5,17386,86930,Net Banking,Product_63,Electronics,35965,60,Male,Bangalore,Regular,2024-12-01,-92895,44,12,830272,2,4,3,9,Potential Loyal
O02503,C0246,P020,2024-07-03,4,36157,144628,Card,Product_20,Electronics,4571,40,Male,Chennai,Premium,2024-11-13,126344,17,20,2230764,4,5,5,14,Champions
O02504,C0074,P037,2024-05-11,2,26457,52914,Card,Product_37,Sports,5865,57,Male,Chennai,Budget,2024-06-02,41184,65,7,648432,1,1,2,4,At Risk
O02505,C0189,P095,2024-06-02,1,29294,29294,Card,Product_95,Sports,15857,60,Male,Pune,Premium,2024-10-05,13437,28,10,875958,3,3,3,9,Potential Loyal
O02506,C0022,P059,2024-10-04,4,47575,190300,Card,Product_59,Fashion,697,31,Female,Pune,Budget,2024-08-22,187512,0,19,1078497,5,5,4,14,Champions
O02507,C0206,P017,2024-07-26,3,14638,43914,Net Banking,Product_17,Home,1249,57,Female,Chennai,Regular,2024-01-27,40167,48,13,1237693,2,4,5,11,Loyal Customers
O02508,C0453,P054,2024-08-19,4,49067,196268,Net Banking,Product_54,Electronics,37456,43,Female,Delhi,Regular,2024-01-27,46444,0,11,1392172,5,3,5,13,Champions
O02509,C0488,P050,2024-06-21,4,24826,99304,Cash,Product_50,Beauty,33947,51,Male,Chennai,Premium,2024-01-27,-36484,22,13,948053,3,4,3,10,Loyal Customers
O02510,C0341,P052,2024-09-28,2,48402,96804,Card,Product_52,Sports,9147,46,Male,Bangalore,Budget,2024-08-31,78510,3,7,297960,5,1,1,7,Potential Loyal
O02511,C0126,P028,2024-04-09,2,38249,76498,Cash,Product_28,Fashion,14973,39,Female,Pune,Premium,2024-04-15,46552,41,19,1365623,2,5,5,12,Loyal Customers
O02512,C0461,P060,2024-07-28,5,57520,287600,Cash,Product_60,Electronics,38400,26,Female,Hyderabad,Regular,2024-03-24,95600,24,13,1261204,3,4,5,12,Loyal Customers
O02513,C0330,P040,2024-03-13,2,26744,53488,Net Banking,Product_40,Sports,5618,40,Female,Chennai,Budget,2024-03-16,42252,49,8,754225,2,2,2,6,At Risk
O02514,C0056,P070,2024-11-15,4,20681,82724,Net Banking,Product_70,Electronics,25118,23,Male,Mumbai,Regular,2024-09-05,-17748,25,8,768181,3,2,2,7,Potential Loyal
O02515,C0027,P026,2024-10-09,2,23130,46260,Card,Product_26,Home,42358,27,Male,Chennai,Regular,2024-11-01,-38456,7,5,677859,5,1,2,8,Potential Loyal
O02516,C0338,P050,2024-04-02,5,29297,146485,Net Banking,Product_50,Beauty,33947,20,Male,Bangalore,Regular,2024-02-09,-23250,7,11,1513414,5,3,5,13,Champions
O02517,C0013,P089,2024-10-17,2,26294,52588,Card,Product_89,Electronics,4909,22,Male,Chennai,Premium,2024-05-28,42770,29,9,652911,3,2,2,7,Potential Loyal
O02518,C0140,P096,2024-03-20,5,51412,257060,Net Banking,Product_96,Electronics,14738,59,Male,Delhi,Premium,2024-04-12,183370,183,3,694813,1,1,2,4,At Risk
O02519,C0295,P026,2024-06-11,2,27954,55908,Net Banking,Product_26,Home,42358,26,Male,Hyderabad,Budget,2024-10-14,-28808,91,11,911331,1,3,3,7,Potential Loyal
O02520,C0126,P095,2024-09-06,2,50979,101958,Cash,Product_95,Sports,15857,39,Female,Pune,Premium,2024-04-15,70244,41,19,1365623,2,5,5,12,Loyal Customers
O02521,C0313,P098,2024-11-17,5,35772,178860,UPI,Product_98,Fashion,19457,40,Female,Delhi,Regular,2024-12-13,81575,13,11,1403461,4,3,5,12,Loyal Customers
O02522,C0347,P013,2024-01-11,1,6619,6619,UPI,Product_13,Beauty,15935,21,Female,Delhi,Regular,2024-02-18,-9316,23,7,453046,3,1,1,5,At Risk
O02523,C0472,P007,2024-02-16,3,56876,170628,Cash,Product_7,Electronics,21991,31,Female,Hyderabad,Budget,2024-08-29,104655,25,15,1594511,3,5,5,13,Champions
O02524,C0477,P046,2024-03-18,2,49731,99462,Card,Product_46,Beauty,34601,59,Female,Hyderabad,Regular,2024-04-08,30260,0,16,2027695,5,5,5,15,Champions
O02525,C0158,P009,2024-06-10,3,41844,125532,Net Banking,Product_9,Fashion,12609,29,Female,Mumbai,Regular,2024-05-12,87705,4,10,934455,5,3,3,11,Loyal Customers
O02526,C0244,P044,2024-06-04,2,19988,39976,UPI,Product_44,Fashion,35670,35,Male,Hyderabad,Budget,2024-01-26,-31364,4,9,814618,5,2,3,10,Loyal Customers
O02527,C0411,P072,2024-03-18,2,58708,117416,Card,Product_72,Home,9215,35,Male,Delhi,Premium,2024-04-05,98986,5,11,713032,5,3,2,10,Loyal Customers
O02528,C0213,P016,2024-07-28,5,41520,207600,Card,Product_16,Sports,38672,63,Female,Pune,Regular,2024-08-29,14240,20,12,1188987,3,4,4,11,Loyal Customers
O02529,C0288,P071,2024-05-23,4,46866,187464,Card,Product_71,Sports,45243,24,Male,Chennai,Budget,2024-10-09,6492,6,16,1800035,5,5,5,15,Champions
O02530,C0500,P015,2024-02-19,2,30157,60314,UPI,Product_15,Home,22102,64,Female,Chennai,Regular,2024-04-05,16110,37,9,551652,2,2,1,5,At Risk
O02531,C0070,P049,2024-09-01,4,25862,103448,Card,Product_49,Electronics,32535,18,Female,Hyderabad,Budget,2024-02-21,-26692,44,8,295922,2,2,1,5,At Risk
O02532,C0393,P003,2024-07-04,5,46096,230480,Net Banking,Product_3,Fashion,44697,52,Female,Bangalore,Premium,2024-11-27,6995,2,15,1572961,5,5,5,15,Champions
O02533,C0300,P074,2024-01-11,2,30316,60632,Net Banking,Product_74,Beauty,35709,53,Female,Delhi,Regular,2024-10-20,-10786,13,16,1409744,4,5,5,14,Champions
O02534,C0485,P086,2024-06-22,5,23533,117665,UPI,Product_86,Beauty,2611,31,Male,Hyderabad,Regular,2024-10-14,104610,30,13,1255811,3,4,5,12,Loyal Customers
O02535,C0454,P048,2024-03-10,1,12615,12615,Cash,Product_48,Sports,47483,54,Male,Bangalore,Budget,2024-05-27,-34868,38,10,1015697,2,3,4,9,Potential Loyal
O02536,C0347,P051,2024-12-08,2,8272,16544,Card,Product_51,Beauty,4146,21,Female,Delhi,Regular,2024-02-18,8252,23,7,453046,3,1,1,5,At Risk
O02537,C0493,P082,2024-12-30,3,20159,60477,UPI,Product_82,Beauty,16720,23,Male,Hyderabad,Budget,2024-01-20,10317,1,14,1248075,5,5,5,15,Champions
O02538,C0182,P078,2024-11-14,4,2045,8180,Net Banking,Product_78,Beauty,20053,54,Male,Hyderabad,Budget,2024-02-20,-72032,37,8,821373,2,2,3,7,Potential Loyal
O02539,C0087,P047,2024-09-19,3,13584,40752,Cash,Product_47,Fashion,8117,57,Male,Mumbai,Premium,2024-03-31,16401,26,10,453561,3,3,1,7,Potential Loyal
O02540,C0267,P004,2024-03-26,4,21877,87508,UPI,Product_4,Sports,12001,46,Female,Mumbai,Regular,2024-02-20,39504,7,13,1532730,5,4,5,14,Champions
O02541,C0333,P031,2024-08-17,3,18243,54729,Net Banking,Product_31,Sports,49503,58,Female,Pune,Budget,2024-10-23,-93780,29,11,649697,3,3,2,8,Potential Loyal
O02542,C0173,P006,2024-12-02,3,50151,150453,Net Banking,Product_6,Sports,28529,53,Female,Chennai,Premium,2024-11-22,64866,29,9,1155539,3,2,4,9,Potential Loyal
O02543,C0338,P011,2024-01-17,3,37128,111384,Card,Product_11,Electronics,16756,20,Male,Bangalore,Regular,2024-02-09,61116,7,11,1513414,5,3,5,13,Champions
O02544,C0447,P080,2024-10-20,1,49145,49145,UPI,Product_80,Sports,28295,30,Male,Pune,Budget,2024-08-27,20850,48,8,959737,2,2,3,7,Potential Loyal
O02545,C0155,P049,2024-07-13,2,31809,63618,Net Banking,Product_49,Electronics,32535,38,Male,Delhi,Regular,2024-08-18,-1452,79,11,924990,1,3,3,7,Potential Loyal
O02546,C0019,P089,2024-07-11,3,46669,140007,Cash,Product_89,Electronics,4909,62,Male,Chennai,Regular,2024-01-29,125280,4,15,1402324,5,5,5,15,Champions
O02547,C0188,P066,2024-12-28,4,27685,110740,Cash,Product_66,Fashion,27295,61,Male,Bangalore,Budget,2024-10-28,1560,3,9,920460,5,2,3,10,Loyal Customers
O02548,C0068,P045,2024-04-08,3,37200,111600,Net Banking,Product_45,Home,11283,63,Female,Mumbai,Regular,2024-07-21,77751,21,17,1335033,3,5,5,13,Champions
O02549,C0145,P035,2024-12-09,1,30482,30482,UPI,Product_35,Fashion,44022,55,Male,Bangalore,Budget,2024-12-12,-13540,22,9,744944,3,2,2,7,Potential Loyal
O02550,C0413,P086,2024-09-17,3,57457,172371,UPI,Product_86,Beauty,2611,34,Female,Mumbai,Budget,2024-05-26,164538,50,11,1256923,2,3,5,10,Loyal Customers
O02551,C0012,P017,2024-02-08,1,16922,16922,Card,Product_17,Home,1249,36,Female,Hyderabad,Premium,2024-12-26,15673,21,14,1343926,3,5,5,13,Champions
O02552,C0192,P009,2024-05-01,2,38480,76960,UPI,Product_9,Fashion,12609,36,Female,Delhi,Regular,2024-12-18,51742,68,12,1418307,1,4,5,10,Loyal Customers
O02553,C0443,P010,2024-01-07,1,48389,48389,Cash,Product_10,Home,31790,38,Male,Pune,Premium,2024-05-16,16599,34,5,562850,2,1,1,4,At Risk
O02554,C0446,P080,2024-10-25,1,11239,11239,Net Banking,Product_80,Sports,28295,28,Female,Hyderabad,Budget,2024-06-09,-17056,2,5,308945,5,1,1,7,Potential Loyal
O02555,C0324,P043,2024-03-03,1,41145,41145,UPI,Product_43,Sports,13748,19,Female,Mumbai,Budget,2024-08-23,27397,118,8,518710,1,2,1,4,At Risk
O02556,C0361,P018,2024-02-11,2,49894,99788,Card,Product_18,Home,43339,44,Female,Chennai,Budget,2024-05-01,13110,24,12,1256589,3,4,5,12,Loyal Customers
O02557,C0047,P092,2024-08-09,1,1251,1251,Card,Product_92,Electronics,44541,60,Female,Mumbai,Budget,2024-03-08,-43290,25,16,1583364,3,5,5,13,Champions
O02558,C0108,P007,2024-06-13,1,26355,26355,Card,Product_7,Electronics,21991,61,Male,Hyderabad,Regular,2024-03-27,4364,50,13,1198393,2,4,4,10,Loyal Customers
O02559,C0244,P026,2024-12-27,4,40679,162716,Card,Product_26,Home,42358,35,Male,Hyderabad,Budget,2024-01-26,-6716,4,9,814618,5,2,3,10,Loyal Customers
O02560,C0241,P037,2024-02-01,5,57689,288445,Net Banking,Product_37,Sports,5865,37,Male,Pune,Regular,2024-02-24,259120,35,9,1169190,2,2,4,8,Potential Loyal
O02561,C0095,P065,2024-03-31,1,6213,6213,Card,Product_65,Home,2579,19,Male,Bangalore,Premium,2024-10-24,3634,10,14,1434407,4,5,5,14,Champions
O02562,C0135,P019,2024-04-06,5,38711,193555,UPI,Product_19,Fashion,45901,26,Female,Mumbai,Premium,2024-05-13,-35950,23,13,1134672,3,4,4,11,Loyal Customers
O02563,C0360,P098,2024-04-05,1,13333,13333,Cash,Product_98,Fashion,19457,62,Male,Chennai,Regular,2024-01-23,-6124,1,13,706134,5,4,2,11,Loyal Customers
O02564,C0388,P030,2024-11-21,2,26864,53728,Cash,Product_30,Beauty,10539,26,Male,Bangalore,Budget,2024-06-22,32650,40,16,1061392,2,5,4,11,Loyal Customers
O02565,C0308,P053,2024-05-26,5,42982,214910,Card,Product_53,Beauty,27725,41,Female,Chennai,Regular,2024-10-17,76285,19,9,807559,4,2,3,9,Potential Loyal
O02566,C0219,P033,2024-05-03,3,49198,147594,UPI,Product_33,Sports,46502,42,Female,Bangalore,Premium,2024-12-23,8088,52,15,1507537,2,5,5,12,Loyal Customers
O02567,C0336,P088,2024-03-23,3,19445,58335,UPI,Product_88,Fashion,16272,37,Female,Hyderabad,Premium,2024-06-29,9519,20,7,495983,3,1,1,5,At Risk
O02568,C0032,P009,2024-01-31,4,23559,94236,Net Banking,Product_9,Fashion,12609,28,Female,Delhi,Budget,2024-05-14,43800,37,9,868990,2,2,3,7,Potential Loyal
O02569,C0041,P087,2024-12-11,4,1786,7144,UPI,Product_87,Electronics,40799,30,Female,Pune,Budget,2024-11-28,-156052,20,13,1031060,3,4,4,11,Loyal Customers
O02570,C0164,P076,2024-12-14,3,46749,140247,UPI,Product_76,Fashion,48200,43,Male,Bangalore,Budget,2024-10-24,-4353,2,8,799939,5,2,3,10,Loyal Customers
O02571,C0292,P034,2024-07-02,3,30542,91626,Net Banking,Product_34,Sports,31356,60,Female,Bangalore,Premium,2024-12-17,-2442,30,11,1127888,3,3,4,10,Loyal Customers
O02572,C0190,P064,2024-09-07,3,51031,153093,Cash,Product_64,Beauty,5023,32,Male,Bangalore,Premium,2024-02-06,138024,3,13,822819,5,4,3,12,Loyal Customers
O02573,C0280,P096,2024-10-27,2,15949,31898,Card,Product_96,Electronics,14738,50,Male,Pune,Budget,2024-04-23,2422,65,7,565045,1,1,1,3,At Risk
O02574,C0022,P089,2024-08-26,3,27852,83556,Net Banking,Product_89,Electronics,4909,31,Female,Pune,Budget,2024-08-22,68829,0,19,1078497,5,5,4,14,Champions
O02575,C0167,P052,2024-08-25,4,57929,231716,Net Banking,Product_52,Sports,9147,35,Female,Bangalore,Premium,2024-03-02,195128,104,9,712773,1,2,2,5,At Risk
O02576,C0079,P019,2024-01-13,4,28498,113992,Card,Product_19,Fashion,45901,58,Female,Bangalore,Premium,2024-01-02,-69612,3,13,1206042,5,4,4,13,Champions
O02577,C0404,P041,2024-11-19,4,58032,232128,Card,Product_41,Electronics,7853,22,Female,Bangalore,Budget,2024-12-13,200716,42,7,691377,2,1,2,5,At Risk
O02578,C0205,P047,2024-12-04,1,29467,29467,Card,Product_47,Fashion,8117,44,Male,Mumbai,Budget,2024-07-04,21350,8,13,974864,5,4,3,12,Loyal Customers
O02579,C0078,P076,2024-02-18,2,15220,30440,UPI,Product_76,Fashion,48200,34,Female,Bangalore,Premium,2024-02-17,-65960,18,8,472190,4,2,1,7,Potential Loyal
O02580,C0201,P061,2024-06-21,2,18753,37506,Card,Product_61,Beauty,3468,28,Female,Pune,Budget,2024-09-10,30570,11,14,1073175,4,5,4,13,Champions
O02581,C0012,P064,2024-06-04,4,11375,45500,Cash,Product_64,Beauty,5023,36,Female,Hyderabad,Premium,2024-12-26,25408,21,14,1343926,3,5,5,13,Champions
O02582,C0117,P025,2024-09-12,4,40768,163072,Net Banking,Product_25,Electronics,45738,25,Female,Mumbai,Regular,2024-12-07,-19880,7,14,1206755,5,5,5,15,Champions
O02583,C0223,P021,2024-01-31,4,44633,178532,Cash,Product_21,Home,31000,50,Female,Delhi,Regular,2024-02-21,54532,6,15,885451,5,5,3,13,Champions
O02584,C0493,P014,2024-12-27,1,22186,22186,Net Banking,Product_14,Home,49898,23,Male,Hyderabad,Budget,2024-01-20,-27712,1,14,1248075,5,5,5,15,Champions
O02585,C0312,P038,2024-09-22,2,16410,32820,Net Banking,Product_38,Sports,29778,44,Female,Mumbai,Budget,2024-02-28,-26736,0,9,601766,5,2,1,8,Potential Loyal
O02586,C0412,P028,2024-01-07,4,33145,132580,Cash,Product_28,Fashion,14973,49,Female,Hyderabad,Premium,2024-05-14,72688,22,12,1462042,3,4,5,12,Loyal Customers
O02587,C0324,P021,2024-06-08,3,42317,126951,Net Banking,Product_21,Home,31000,19,Female,Mumbai,Budget,2024-08-23,33951,118,8,518710,1,2,1,4,At Risk
O02588,C0314,P016,2024-09-28,5,9482,47410,Cash,Product_16,Sports,38672,61,Female,Hyderabad,Budget,2024-06-06,-145950,9,9,1280496,4,2,5,11,Loyal Customers
O02589,C0175,P093,2024-12-18,3,53895,161685,Card,Product_93,Electronics,16538,48,Female,Pune,Regular,2024-04-04,112071,13,12,1579859,4,4,5,13,Champions
O02590,C0190,P073,2024-01-10,4,5136,20544,Net Banking,Product_73,Fashion,8274,32,Male,Bangalore,Premium,2024-02-06,-12552,3,13,822819,5,4,3,12,Loyal Customers
O02591,C0190,P054,2024-06-16,2,14726,29452,Card,Product_54,Electronics,37456,32,Male,Bangalore,Premium,2024-02-06,-45460,3,13,822819,5,4,3,12,Loyal Customers
O02592,C0466,P041,2024-05-23,4,52564,210256,Cash,Product_41,Electronics,7853,58,Male,Hyderabad,Regular,2024-05-15,178844,59,7,797077,1,1,2,4,At Risk
O02593,C0296,P043,2024-06-13,2,9331,18662,Card,Product_43,Sports,13748,39,Male,Pune,Regular,2024-12-06,-8834,15,14,787511,4,5,2,11,Loyal Customers
O02594,C0363,P076,2024-05-07,5,16533,82665,Net Banking,Product_76,Fashion,48200,52,Male,Bangalore,Regular,2024-04-09,-158335,52,10,639357,2,3,2,7,Potential Loyal
O02595,C0289,P061,2024-09-18,1,21542,21542,UPI,Product_61,Beauty,3468,64,Male,Pune,Regular,2024-04-26,18074,67,12,939317,1,4,3,8,Potential Loyal
O02596,C0197,P097,2024-06-13,2,41868,83736,UPI,Product_97,Sports,9683,19,Female,Hyderabad,Premium,2024-03-30,64370,13,12,1415555,4,4,5,13,Champions
O02597,C0271,P063,2024-05-16,4,40491,161964,UPI,Product_63,Electronics,35965,58,Male,Delhi,Regular,2024-05-04,18104,7,11,1302795,5,3,5,13,Champions
O02598,C0231,P050,2024-05-21,2,52857,105714,Card,Product_50,Beauty,33947,46,Male,Chennai,Regular,2024-01-15,37820,3,13,1395946,5,4,5,14,Champions
O02599,C0187,P100,2024-05-06,1,32047,32047,Card,Product_100,Sports,21399,36,Female,Chennai,Regular,2024-02-06,10648,33,6,727517,3,1,2,6,At Risk
O02600,C0325,P001,2024-11-13,3,24341,73023,Net Banking,Product_1,Home,1423,62,Female,Delhi,Regular,2024-02-24,68754,48,7,470018,2,1,1,4,At Risk
O02601,C0288,P019,2024-09-05,3,21973,65919,Cash,Product_19,Fashion,45901,24,Male,Chennai,Budget,2024-10-09,-71784,6,16,1800035,5,5,5,15,Champions
O02602,C0310,P069,2024-11-26,2,55010,110020,Card,Product_69,Beauty,29895,57,Male,Chennai,Premium,2024-05-19,50230,16,8,689779,4,2,2,8,Potential Loyal
O02603,C0491,P077,2024-05-31,5,8888,44440,UPI,Product_77,Electronics,727,44,Female,Pune,Budget,2024-04-12,40805,72,15,1358011,1,5,5,11,Loyal Customers
O02604,C0377,P025,2024-09-15,5,53353,266765,Cash,Product_25,Electronics,45738,64,Female,Delhi,Regular,2024-05-01,38075,55,8,747335,2,2,2,6,At Risk
O02605,C0128,P049,2024-01-06,4,46917,187668,Cash,Product_49,Electronics,32535,54,Female,Pune,Premium,2024-06-29,57528,21,10,711848,3,3,2,8,Potential Loyal
O02606,C0134,P027,2024-01-13,2,20405,40810,UPI,Product_27,Sports,24587,60,Male,Delhi,Budget,2024-08-07,-8364,28,10,1069511,3,3,4,10,Loyal Customers
