order_id,customer_id,product_id,order_date,quantity,unit_price,revenue,profit,payment_method
O03011,C0161,P049,2024-09-15,1,53080,53080,20545,Cash
O03012,C0386,P038,2024-02-13,3,11438,34314,-55020,Card
O03013,C0308,P086,2024-09-01,5,36390,181950,168895,Cash
O03014,C0252,P067,2024-03-30,1,10868,10868,1493,Cash
O03015,C0257,P080,2024-07-13,1,21585,21585,-6710,Net Banking
O03016,C0021,P065,2024-01-14,4,31625,126500,116184,UPI
O03017,C0307,P007,2024-05-13,1,44387,44387,22396,Card
O03018,C0194,P045,2024-07-04,3,6812,20436,-13413,Cash
O03019,C0272,P020,2024-10-15,4,25754,103016,84732,UPI
O03020,C0121,P053,2024-05-17,2,53278,106556,51106,Card
O03021,C0165,P048,2024-06-07,1,24999,24999,-22484,Card
O03022,C0402,P074,2024-01-22,4,48815,195260,52424,UPI
O03023,C0321,P061,2024-04-16,1,27655,27655,24187,Card
O03024,C0211,P078,2024-08-23,5,37586,187930,87665,Cash
O03025,C0403,P003,2024-11-21,5,52027,260135,36650,Card
O03026,C0065,P009,2024-01-25,1,18551,18551,5942,UPI
O03027,C0444,P051,2024-09-27,3,55715,167145,154707,UPI
O03028,C0456,P072,2024-01-03,5,49398,246990,200915,Cash
O03029,C0321,P094,2024-11-25,3,57160,171480,90894,Card
O03030,C0281,P061,2024-05-07,4,58701,234804,220932,Card
O03031,C0194,P092,2024-11-27,2,35624,71248,-17834,UPI
O03032,C0205,P035,2024-12-10,2,11148,22296,-65748,UPI
O03033,C0073,P090,2024-12-13,4,41571,166284,8588,Cash
O03034,C0372,P022,2024-11-26,5,38448,192240,137405,Cash
O03035,C0209,P039,2024-05-04,2,2357,4714,-88530,Net Banking
O03036,C0388,P092,2024-09-27,2,25134,50268,-38814,Net Banking
O03037,C0110,P014,2024-05-08,3,52006,156018,6324,UPI
O03038,C0237,P006,2024-11-19,4,20111,80444,-33672,Net Banking
O03039,C0081,P046,2024-05-28,3,50653,151959,48156,UPI
O03040,C0096,P052,2024-12-11,2,48259,96518,78224,Cash
O03041,C0175,P070,2024-04-08,2,20256,40512,-9724,UPI
O03042,C0343,P011,2024-06-06,4,25724,102896,35872,Net Banking
O03043,C0406,P036,2024-10-21,3,34618,103854,53703,UPI
O03044,C0396,P029,2024-05-03,1,25141,25141,15888,Card
O03045,C0426,P036,2024-03-09,3,48546,145638,95487,Net Banking
O03046,C0313,P090,2024-12-18,1,45150,45150,5726,Cash
O03047,C0020,P038,2024-05-29,1,56899,56899,27121,Card
O03048,C0105,P028,2024-06-30,2,51138,102276,72330,Card
O03049,C0425,P068,2024-06-10,3,39477,118431,43311,UPI
O03050,C0203,P094,2024-03-13,2,53868,107736,54012,UPI
O03051,C0047,P013,2024-09-26,5,30802,154010,74335,Net Banking
O03052,C0370,P016,2024-11-06,5,4167,20835,-172525,Card
O03053,C0124,P076,2024-12-13,1,42344,42344,-5856,Card
O03054,C0253,P028,2024-11-25,2,27541,55082,25136,Cash
O03055,C0116,P006,2024-01-18,4,57021,228084,113968,UPI
O03056,C0490,P011,2024-09-15,5,50896,254480,170700,Net Banking
O03057,C0389,P042,2024-08-24,4,7246,28984,-116576,Net Banking
O03058,C0399,P071,2024-01-05,5,59446,297230,71015,UPI
O03059,C0467,P024,2024-01-14,2,54762,109524,16308,UPI
O03060,C0301,P014,2024-07-31,3,52028,156084,6390,UPI
O03061,C0282,P017,2024-01-07,5,35332,176660,170415,Card
O03062,C0353,P049,2024-11-22,3,31950,95850,-1755,Net Banking
O03063,C0136,P094,2024-11-01,3,54938,164814,84228,UPI
O03064,C0492,P093,2024-11-13,4,1201,4804,-61348,Card
O03065,C0201,P048,2024-06-26,5,52909,264545,27130,Card
O03066,C0454,P008,2024-11-05,1,21396,21396,-5373,UPI
O03067,C0414,P016,2024-10-21,5,42896,214480,21120,Cash
O03068,C0056,P070,2024-04-28,3,15800,47400,-27954,Net Banking
O03069,C0272,P062,2024-01-14,3,55923,167769,98532,Card
O03070,C0388,P053,2024-03-21,2,12180,24360,-31090,Card
O03071,C0311,P078,2024-02-07,5,10691,53455,-46810,Card
O03072,C0232,P036,2024-08-02,3,23131,69393,19242,UPI
O03073,C0048,P033,2024-05-30,1,46574,46574,72,Card
O03074,C0267,P069,2024-01-22,4,49964,199856,80276,Cash
O03075,C0323,P003,2024-09-09,3,16574,49722,-84369,Net Banking
O03076,C0220,P056,2024-12-21,1,35035,35035,-9555,UPI
O03077,C0060,P096,2024-01-10,2,28952,57904,28428,UPI
O03078,C0484,P025,2024-04-14,1,35095,35095,-10643,Cash
O03079,C0200,P051,2024-01-14,5,6792,33960,13230,Net Banking
O03080,C0079,P088,2024-06-13,4,5763,23052,-42036,Card
O03081,C0052,P023,2024-06-23,2,17647,35294,-55630,Cash
O03082,C0027,P056,2024-04-03,5,37063,185315,-37635,Net Banking
O03083,C0293,P014,2024-09-05,4,42050,168200,-31392,Net Banking
O03084,C0391,P072,2024-04-17,2,41709,83418,64988,Cash
O03085,C0149,P096,2024-05-03,1,8590,8590,-6148,Cash
O03086,C0459,P071,2024-09-27,1,53023,53023,7780,Net Banking
O03087,C0400,P025,2024-05-01,3,20558,61674,-75540,Net Banking
O03088,C0442,P086,2024-09-27,5,49277,246385,233330,Card
O03089,C0209,P006,2024-11-26,2,16318,32636,-24422,Cash
O03090,C0315,P093,2024-02-22,1,4499,4499,-12039,Cash
O03091,C0232,P089,2024-01-25,1,40693,40693,35784,Cash
O03092,C0290,P075,2024-05-28,1,53644,53644,18486,Cash
O03093,C0294,P024,2024-08-19,1,47835,47835,1227,Cash
O03094,C0299,P022,2024-11-02,4,50559,202236,158368,Net Banking
O03095,C0393,P080,2024-07-11,5,53957,269785,128310,Cash
O03096,C0426,P071,2024-11-03,5,50774,253870,27655,Net Banking
O03097,C0046,P067,2024-10-01,3,10514,31542,3417,Cash
O03098,C0297,P050,2024-03-16,5,17266,86330,-83405,Cash
O03099,C0290,P014,2024-09-13,3,2394,7182,-142512,Cash
O03100,C0292,P080,2024-04-07,2,12476,24952,-31638,UPI
O03101,C0095,P100,2024-03-13,2,20295,40590,-2208,Net Banking
O03102,C0207,P073,2024-07-27,5,4589,22945,-18425,UPI
O03103,C0286,P061,2024-11-23,2,27082,54164,47228,UPI
O03104,C0235,P098,2024-01-16,4,59432,237728,159900,Net Banking
O03105,C0090,P096,2024-10-14,2,21283,42566,13090,Card
O03106,C0267,P078,2024-12-09,2,22350,44700,4594,Cash
O03107,C0333,P032,2024-12-02,5,10078,50390,-74535,UPI
O03108,C0429,P037,2024-06-25,1,59802,59802,53937,Net Banking
O03109,C0455,P085,2024-12-21,1,10336,10336,-37679,Net Banking
O03110,C0175,P004,2024-03-16,5,53729,268645,208640,Net Banking
O03111,C0303,P098,2024-12-12,3,36684,110052,51681,Card
O03112,C0223,P085,2024-10-08,3,7127,21381,-122664,Net Banking
O03113,C0294,P049,2024-11-18,3,27668,83004,-14601,UPI
O03114,C0473,P028,2024-09-03,1,37817,37817,22844,Net Banking
O03115,C0051,P087,2024-04-07,2,51232,102464,20866,Cash
O03116,C0293,P044,2024-04-08,1,17510,17510,-18160,Cash
O03117,C0205,P070,2024-10-27,2,16768,33536,-16700,Cash
O03118,C0436,P066,2024-01-21,3,42028,126084,44199,UPI
O03119,C0427,P022,2024-04-24,4,50304,201216,157348,UPI
O03120,C0004,P086,2024-11-03,5,29458,147290,134235,Net Banking
O03121,C0465,P050,2024-02-29,1,4614,4614,-29333,Net Banking
O03122,C0258,P026,2024-12-08,1,6322,6322,-36036,Card
O03123,C0417,P079,2024-01-14,3,54972,164916,31002,UPI
O03124,C0485,P009,2024-01-29,4,35590,142360,91924,Cash
O03125,C0042,P038,2024-06-13,5,5794,28970,-119920,UPI
O03126,C0233,P053,2024-11-18,2,57550,115100,59650,Card
O03127,C0447,P075,2024-07-29,4,43078,172312,31680,Card
O03128,C0026,P094,2024-11-22,3,15451,46353,-34233,Cash
O03129,C0139,P003,2024-08-14,4,29878,119512,-59276,Cash
O03130,C0201,P021,2024-08-17,1,47813,47813,16813,Card
O03131,C0372,P052,2024-03-07,4,45000,180000,143412,Card
O03132,C0177,P003,2024-02-17,5,53341,266705,43220,Net Banking
O03133,C0372,P081,2024-01-25,4,26196,104784,3360,Card
O03134,C0290,P090,2024-05-14,5,5377,26885,-170235,UPI
O03135,C0204,P068,2024-02-04,5,18222,91110,-34090,Card
O03136,C0102,P026,2024-02-15,4,16211,64844,-104588,Card
O03137,C0489,P041,2024-03-28,3,47852,143556,119997,Card
O03138,C0177,P052,2024-10-05,1,31617,31617,22470,UPI
O03139,C0238,P002,2024-03-25,2,56675,113350,73682,UPI
O03140,C0041,P078,2024-07-13,2,1030,2060,-38046,UPI
O03141,C0113,P097,2024-09-19,4,16595,66380,27648,Cash
O03142,C0068,P060,2024-10-20,4,36790,147160,-6440,Cash
O03143,C0193,P016,2024-08-17,2,15303,30606,-46738,UPI
O03144,C0457,P086,2024-06-06,5,20446,102230,89175,Cash
O03145,C0304,P007,2024-10-23,2,57659,115318,71336,Cash
O03146,C0025,P019,2024-09-18,4,20268,81072,-102532,UPI
O03147,C0499,P013,2024-05-25,4,19048,76192,12452,UPI
O03148,C0122,P058,2024-05-08,2,45698,91396,38500,UPI
O03149,C0204,P061,2024-03-13,5,8096,40480,23140,Net Banking
O03150,C0380,P064,2024-04-05,5,12161,60805,35690,UPI
O03151,C0008,P021,2024-09-08,1,58552,58552,27552,Card
O03152,C0053,P081,2024-09-22,2,18111,36222,-14490,Net Banking
O03153,C0088,P074,2024-09-08,5,23291,116455,-62090,Net Banking
O03154,C0120,P098,2024-04-28,4,57792,231168,153340,Card
O03155,C0449,P015,2024-10-05,5,12614,63070,-47440,Cash
O03156,C0210,P004,2024-10-20,3,16001,48003,12000,Net Banking
O03157,C0492,P095,2024-12-25,1,33297,33297,17440,Net Banking
O03158,C0207,P088,2024-09-01,1,30725,30725,14453,UPI
O03159,C0207,P064,2024-09-22,2,27547,55094,45048,Card
O03160,C0441,P002,2024-01-02,3,51104,153312,93810,Net Banking
O03161,C0277,P019,2024-03-28,1,44182,44182,-1719,Card
O03162,C0115,P081,2024-12-11,3,22488,67464,-8604,Card
O03163,C0045,P051,2024-06-20,3,1972,5916,-6522,Net Banking
O03164,C0480,P014,2024-10-18,3,27537,82611,-67083,Card
O03165,C0376,P010,2024-03-30,5,43683,218415,59465,UPI
O03166,C0293,P018,2024-07-22,3,38215,114645,-15372,Net Banking
O03167,C0387,P077,2024-10-29,1,37538,37538,36811,Cash
O03168,C0121,P056,2024-10-04,5,40908,204540,-18410,Cash
O03169,C0402,P070,2024-03-05,1,11376,11376,-13742,UPI
O03170,C0436,P043,2024-12-20,1,40660,40660,26912,Card
O03171,C0340,P070,2024-11-02,4,48132,192528,92056,Cash
O03172,C0260,P038,2024-11-06,2,20538,41076,-18480,Cash
O03173,C0434,P095,2024-10-10,5,34567,172835,93550,UPI
O03174,C0332,P011,2024-08-19,3,23726,71178,20910,Net Banking
O03175,C0493,P097,2024-12-01,1,46565,46565,36882,Net Banking
O03176,C0047,P046,2024-10-05,2,16419,32838,-36364,Net Banking
O03177,C0230,P050,2024-10-03,4,13844,55376,-80412,Card
O03178,C0014,P079,2024-07-13,4,19015,76060,-102492,UPI
O03179,C0494,P079,2024-11-17,1,48147,48147,3509,Net Banking
O03180,C0254,P079,2024-07-15,5,33274,166370,-56820,Card
O03181,C0439,P080,2024-09-15,5,29604,148020,6545,Net Banking
O03182,C0368,P020,2024-09-21,2,21979,43958,34816,Card
O03183,C0253,P096,2024-11-25,1,52808,52808,38070,Cash
O03184,C0349,P068,2024-11-25,1,27122,27122,2082,Card
O03185,C0350,P081,2024-01-27,2,25161,50322,-390,Cash
O03186,C0453,P004,2024-07-18,3,50516,151548,115545,Net Banking
O03187,C0373,P080,2024-08-21,3,45932,137796,52911,UPI
O03188,C0016,P087,2024-05-23,1,12004,12004,-28795,Card
O03189,C0399,P096,2024-07-10,3,56868,170604,126390,Cash
O03190,C0129,P024,2024-08-23,5,26767,133835,-99205,Net Banking
O03191,C0101,P018,2024-11-09,3,55163,165489,35472,Cash
O03192,C0096,P082,2024-03-09,2,42546,85092,51652,Cash
O03193,C0405,P051,2024-04-09,2,57773,115546,107254,UPI
O03194,C0175,P052,2024-02-10,2,18087,36174,17880,Cash
O03195,C0096,P069,2024-09-04,3,48344,145032,55347,Card
O03196,C0468,P044,2024-10-21,4,11989,47956,-94724,Card
O03197,C0207,P076,2024-12-21,2,57907,115814,19414,Card
O03198,C0176,P068,2024-12-17,5,52228,261140,135940,Cash
O03199,C0053,P029,2024-10-13,5,7960,39800,-6465,Net Banking
O03200,C0190,P047,2024-09-07,1,43324,43324,35207,Cash
O03201,C0490,P050,2024-01-09,5,22258,111290,-58445,Cash
O03202,C0388,P063,2024-05-13,3,55058,165174,57279,Card
O03203,C0004,P025,2024-11-15,3,42164,126492,-10722,UPI
O03204,C0450,P087,2024-10-22,5,55023,275115,71120,UPI
O03205,C0475,P015,2024-09-04,4,40256,161024,72616,Card
O03206,C0025,P026,2024-12-26,5,55593,277965,66175,Cash
O03207,C0298,P031,2024-01-20,3,52999,158997,10488,UPI
O03208,C0430,P047,2024-06-06,2,26855,53710,37476,UPI
O03209,C0167,P038,2024-06-16,4,8046,32184,-86928,Cash
O03210,C0104,P014,2024-03-29,2,48771,97542,-2254,Cash
O03211,C0318,P028,2024-09-25,4,32185,128740,68848,UPI
O03212,C0122,P055,2024-06-11,4,56807,227228,78744,UPI
O03213,C0009,P080,2024-03-17,3,56483,169449,84564,UPI
O03214,C0146,P099,2024-06-30,1,3306,3306,-45134,Card
O03215,C0234,P050,2024-03-03,5,35682,178410,8675,Net Banking
O03216,C0288,P008,2024-03-08,5,49005,245025,111180,Net Banking
O03217,C0004,P035,2024-04-30,3,9504,28512,-103554,Cash
O03218,C0206,P021,2024-10-12,2,22685,45370,-16630,Net Banking
O03219,C0214,P008,2024-10-25,3,57625,172875,92568,Net Banking
O03220,C0406,P097,2024-08-14,4,36318,145272,106540,Cash
O03221,C0153,P022,2024-12-27,2,33290,66580,44646,Cash
O03222,C0262,P044,2024-11-19,3,36477,109431,2421,Cash
O03223,C0376,P076,2024-06-11,4,24836,99344,-93456,Cash
O03224,C0092,P065,2024-11-10,2,20958,41916,36758,UPI
O03225,C0496,P011,2024-01-14,4,22777,91108,24084,Card
O03226,C0478,P001,2024-03-20,1,3809,3809,2386,Cash
O03227,C0191,P082,2024-11-27,2,39425,78850,45410,Card
O03228,C0038,P031,2024-02-29,2,43116,86232,-12774,Cash
O03229,C0445,P041,2024-01-03,1,14654,14654,6801,Cash
O03230,C0175,P062,2024-04-14,1,35195,35195,12116,Net Banking
O03231,C0285,P095,2024-02-21,2,45695,91390,59676,Cash
O03232,C0156,P037,2024-11-11,5,35392,176960,147635,Net Banking
O03233,C0198,P076,2024-09-08,5,47972,239860,-1140,Card
O03234,C0256,P089,2024-08-17,2,28726,57452,47634,Net Banking
O03235,C0369,P038,2024-01-04,4,10811,43244,-75868,Card
O03236,C0188,P066,2024-05-27,2,25171,50342,-4248,Card
O03237,C0487,P009,2024-03-29,5,15315,76575,13530,UPI
O03238,C0378,P018,2024-02-02,2,55810,111620,24942,Card
O03239,C0103,P078,2024-11-26,2,58584,117168,77062,UPI
O03240,C0321,P040,2024-01-31,5,7068,35340,7250,Net Banking
O03241,C0379,P002,2024-05-05,1,35051,35051,15217,Net Banking
O03242,C0135,P063,2024-10-10,2,14366,28732,-43198,Net Banking
O03243,C0177,P004,2024-08-29,5,11817,59085,-920,Net Banking
O03244,C0266,P091,2024-08-21,1,44591,44591,14834,Card
O03245,C0403,P024,2024-08-25,3,32462,97386,-42438,Cash
O03246,C0134,P096,2024-11-17,3,37833,113499,69285,Cash
O03247,C0248,P018,2024-10-19,4,11142,44568,-128788,UPI
O03248,C0167,P019,2024-09-18,5,6913,34565,-194940,Net Banking
O03249,C0196,P085,2024-02-22,5,16800,84000,-156075,Net Banking
O03250,C0028,P071,2024-08-13,2,48073,96146,5660,UPI
O03251,C0331,P061,2024-08-22,2,5149,10298,3362,Card
O03252,C0102,P057,2024-12-01,2,37994,75988,-19812,Card
O03253,C0490,P004,2024-03-29,3,12913,38739,2736,Card
O03254,C0296,P073,2024-07-29,5,15031,75155,33785,Card
O03255,C0490,P013,2024-06-16,4,53389,213556,149816,UPI
O03256,C0328,P039,2024-10-08,2,37250,74500,-18744,Card
O03257,C0122,P022,2024-07-05,3,43815,131445,98544,Card
O03258,C0405,P074,2024-06-12,5,14316,71580,-106965,Cash
O03259,C0137,P054,2024-11-26,1,33053,33053,-4403,Net Banking
O03260,C0378,P096,2024-03-23,4,15343,61372,2420,Net Banking
O03261,C0149,P032,2024-06-19,1,38423,38423,13438,Cash
O03262,C0444,P033,2024-09-12,5,54134,270670,38160,UPI
O03263,C0093,P058,2024-10-25,5,55058,275290,143050,Net Banking
O03264,C0002,P024,2024-08-13,5,12424,62120,-170920,UPI
O03265,C0083,P008,2024-12-07,3,17153,51459,-28848,Net Banking
O03266,C0389,P068,2024-02-27,4,48104,192416,92256,Card
O03267,C0252,P091,2024-10-23,3,10062,30186,-59085,Card
O03268,C0067,P020,2024-12-11,1,54236,54236,49665,UPI
O03269,C0069,P047,2024-01-28,4,48789,195156,162688,Card
O03270,C0089,P005,2024-10-10,1,18387,18387,-23972,Net Banking
O03271,C0311,P088,2024-09-14,4,34988,139952,74864,Net Banking
O03272,C0179,P088,2024-12-26,2,46437,92874,60330,Cash
O03273,C0342,P066,2024-05-01,3,13101,39303,-42582,Net Banking
O03274,C0474,P008,2024-01-09,1,14237,14237,-12532,Cash
O03275,C0155,P031,2024-02-11,4,43297,173188,-24824,Cash
O03276,C0057,P059,2024-03-24,1,23733,23733,23036,Card
O03277,C0447,P094,2024-02-17,5,59886,299430,165120,UPI
O03278,C0399,P020,2024-10-27,5,11975,59875,37020,Cash
O03279,C0340,P004,2024-04-11,1,20843,20843,8842,Net Banking
O03280,C0142,P084,2024-01-30,5,13638,68190,-24630,Card
O03281,C0467,P001,2024-08-28,5,28235,141175,134060,UPI
O03282,C0108,P088,2024-02-17,5,33759,168795,87435,UPI
O03283,C0075,P051,2024-03-18,1,42503,42503,38357,Card
O03284,C0060,P027,2024-12-17,2,8738,17476,-31698,Net Banking
O03285,C0210,P060,2024-02-28,2,4506,9012,-67788,UPI
O03286,C0060,P015,2024-02-23,4,27391,109564,21156,Card
O03287,C0468,P024,2024-11-12,1,8927,8927,-37681,UPI
O03288,C0229,P018,2024-09-27,3,44366,133098,3081,Net Banking
O03289,C0478,P032,2024-04-19,2,41827,83654,33684,UPI
O03290,C0151,P074,2024-07-13,2,29275,58550,-12868,Cash
O03291,C0107,P069,2024-04-01,1,44275,44275,14380,Net Banking
O03292,C0334,P086,2024-09-23,3,51898,155694,147861,UPI
O03293,C0077,P098,2024-02-21,3,12543,37629,-20742,UPI
O03294,C0146,P003,2024-07-21,5,45763,228815,5330,Card
O03295,C0473,P044,2024-12-06,1,38776,38776,3106,Cash
O03296,C0069,P020,2024-07-11,5,19790,98950,76095,Card
O03297,C0009,P076,2024-07-06,2,46916,93832,-2568,Cash
O03298,C0370,P049,2024-12-01,1,54114,54114,21579,UPI
O03299,C0413,P028,2024-06-25,5,40072,200360,125495,Card
O03300,C0399,P089,2024-01-09,5,33542,167710,143165,UPI
O03301,C0118,P059,2024-05-21,1,10298,10298,9601,Card
O03302,C0218,P046,2024-10-03,5,22406,112030,-60975,Cash
O03303,C0199,P040,2024-01-14,2,14894,29788,18552,Cash
O03304,C0483,P010,2024-03-13,2,2680,5360,-58220,Net Banking
O03305,C0477,P007,2024-07-04,4,9068,36272,-51692,Card
O03306,C0246,P030,2024-05-22,5,33430,167150,114455,UPI
O03307,C0086,P077,2024-08-14,5,5031,25155,21520,UPI
O03308,C0221,P055,2024-07-30,5,2466,12330,-173275,Card
O03309,C0067,P017,2024-11-28,3,35802,107406,103659,UPI
O03310,C0176,P041,2024-03-22,3,57626,172878,149319,UPI
O03311,C0114,P090,2024-05-07,3,3122,9366,-108906,UPI
O03312,C0064,P003,2024-07-26,5,24801,124005,-99480,Net Banking
O03313,C0289,P099,2024-08-04,4,25154,100616,-93144,Cash
O03314,C0319,P009,2024-10-29,3,30020,90060,52233,Cash
O03315,C0191,P037,2024-03-29,4,56279,225116,201656,Card
O03316,C0129,P062,2024-05-08,1,9969,9969,-13110,Net Banking
O03317,C0223,P001,2024-10-11,1,3891,3891,2468,UPI
O03318,C0394,P016,2024-01-20,5,9037,45185,-148175,Card
O03319,C0014,P095,2024-04-27,4,37296,149184,85756,UPI
O03320,C0231,P052,2024-02-16,3,51033,153099,125658,Net Banking
O03321,C0083,P055,2024-10-05,5,3793,18965,-166640,UPI
O03322,C0265,P013,2024-02-24,3,30344,91032,43227,Card
O03323,C0304,P004,2024-12-26,1,23460,23460,11459,UPI
O03324,C0238,P011,2024-01-22,2,34316,68632,35120,Net Banking
O03325,C0232,P014,2024-08-24,2,4531,9062,-90734,Card
O03326,C0171,P011,2024-05-27,1,54280,54280,37524,Cash
O03327,C0497,P068,2024-06-02,3,33245,99735,24615,Card
O03328,C0411,P052,2024-12-26,2,8484,16968,-1326,Card
O03329,C0013,P003,2024-04-03,5,29514,147570,-75915,Cash
O03330,C0273,P068,2024-08-06,3,30282,90846,15726,Net Banking
O03331,C0306,P033,2024-04-14,4,2945,11780,-174228,UPI
O03332,C0288,P001,2024-12-09,3,14039,42117,37848,Card
O03333,C0311,P052,2024-08-13,2,54908,109816,91522,Cash
O03334,C0430,P056,2024-03-17,4,29626,118504,-59856,UPI
O03335,C0181,P075,2024-05-03,1,35381,35381,223,Card
O03336,C0359,P061,2024-01-30,1,3102,3102,-366,Cash
O03337,C0207,P054,2024-06-08,4,7564,30256,-119568,Cash
O03338,C0321,P076,2024-02-04,1,50485,50485,2285,UPI
O03339,C0026,P058,2024-12-07,5,32827,164135,31895,Net Banking
O03340,C0064,P033,2024-12-01,1,2287,2287,-44215,Cash
O03341,C0300,P031,2024-10-09,5,51349,256745,9230,UPI
O03342,C0421,P092,2024-12-24,5,50629,253145,30440,Cash
O03343,C0294,P001,2024-12-07,3,17337,52011,47742,UPI
O03344,C0163,P023,2024-11-08,1,17745,17745,-27717,UPI
O03345,C0414,P076,2024-11-02,3,43374,130122,-14478,Net Banking
O03346,C0476,P051,2024-09-09,5,35680,178400,157670,Card
O03347,C0332,P009,2024-10-29,2,31359,62718,37500,Net Banking
O03348,C0351,P016,2024-11-04,4,26049,104196,-50492,Cash
O03349,C0053,P053,2024-03-17,4,7525,30100,-80800,Card
O03350,C0249,P037,2024-09-02,1,32786,32786,26921,Cash
O03351,C0128,P030,2024-06-14,2,50951,101902,80824,Net Banking
O03352,C0094,P027,2024-10-29,5,44891,224455,101520,Cash
O03353,C0299,P073,2024-08-16,1,41012,41012,32738,UPI
O03354,C0035,P092,2024-08-08,3,11822,35466,-98157,Card
O03355,C0014,P028,2024-09-20,4,4341,17364,-42528,Net Banking
O03356,C0420,P070,2024-02-15,2,7926,15852,-34384,Net Banking
O03357,C0029,P021,2024-12-04,1,42341,42341,11341,Cash
O03358,C0049,P070,2024-07-08,1,16414,16414,-8704,Net Banking
O03359,C0462,P019,2024-08-15,1,6472,6472,-39429,UPI
O03360,C0375,P069,2024-10-27,5,42022,210110,60635,Cash
O03361,C0476,P085,2024-02-06,5,3001,15005,-225070,Net Banking
O03362,C0458,P034,2024-03-11,3,36068,108204,14136,Card
O03363,C0389,P016,2024-07-01,4,58683,234732,80044,Card
O03364,C0293,P057,2024-08-12,5,25497,127485,-112015,UPI
O03365,C0277,P023,2024-01-14,1,54206,54206,8744,Cash
O03366,C0277,P006,2024-06-12,4,32084,128336,14220,Net Banking
O03367,C0342,P012,2024-04-06,2,56189,112378,77198,Net Banking
O03368,C0289,P011,2024-07-25,3,40038,120114,69846,UPI
O03369,C0392,P083,2024-09-18,1,11343,11343,-11842,Net Banking
O03370,C0346,P076,2024-03-25,3,52869,158607,14007,Net Banking
O03371,C0287,P065,2024-07-19,2,31366,62732,57574,Net Banking
O03372,C0341,P082,2024-01-23,1,18506,18506,1786,Cash
O03373,C0118,P092,2024-02-15,1,17950,17950,-26591,Net Banking
O03374,C0058,P046,2024-09-10,4,3884,15536,-122868,Card
O03375,C0091,P063,2024-12-19,3,45183,135549,27654,Card
O03376,C0171,P093,2024-02-24,4,24202,96808,30656,Net Banking
O03377,C0298,P085,2024-05-29,4,12909,51636,-140424,UPI
O03378,C0454,P078,2024-11-23,4,47006,188024,107812,Cash
O03379,C0428,P079,2024-10-06,4,26148,104592,-73960,Card
O03380,C0369,P034,2024-01-14,5,29135,145675,-11105,Cash
O03381,C0232,P066,2024-02-03,3,10941,32823,-49062,Net Banking
O03382,C0006,P020,2024-02-22,5,23152,115760,92905,Net Banking
O03383,C0073,P021,2024-05-04,3,39010,117030,24030,Net Banking
O03384,C0141,P070,2024-01-01,5,9195,45975,-79615,Card
O03385,C0137,P069,2024-12-22,4,35911,143644,24064,Card
O03386,C0315,P006,2024-05-12,4,10008,40032,-74084,Net Banking
O03387,C0246,P020,2024-11-04,5,30174,150870,128015,UPI
O03388,C0218,P003,2024-02-02,5,55592,277960,54475,UPI
O03389,C0154,P010,2024-02-27,2,55374,110748,47168,Card
O03390,C0184,P085,2024-03-24,5,42949,214745,-25330,Card
O03391,C0366,P053,2024-04-19,1,16246,16246,-11479,Net Banking
O03392,C0369,P053,2024-04-05,1,23395,23395,-4330,Card
O03393,C0023,P033,2024-09-18,3,37457,112371,-27135,UPI
O03394,C0206,P043,2024-07-03,1,11851,11851,-1897,Cash
O03395,C0385,P039,2024-05-14,4,10479,41916,-144572,UPI
O03396,C0316,P013,2024-11-28,4,21832,87328,23588,UPI
O03397,C0447,P025,2024-01-15,3,18930,56790,-80424,Net Banking
O03398,C0206,P009,2024-09-04,4,50519,202076,151640,UPI
O03399,C0396,P067,2024-05-12,2,46887,93774,75024,UPI
