order_id,customer_id,product_id,order_date,quantity,unit_price,revenue,payment_method,product_name,category,cost,age,gender,city,customer_segment,signup_date,profit
O02933,C0499,P076,2024-05-27,4,38901,155604,Cash,Product_76,Fashion,48200,35,Male,Delhi,Regular,2024-03-24,-37196
O02934,C0128,P079,2024-08-03,1,47327,47327,Cash,Product_79,Sports,44638,54,Female,Pune,Premium,2024-06-29,2689
O02935,C0332,P078,2024-02-28,4,1095,4380,Net Banking,Product_78,Beauty,20053,29,Male,Chennai,Premium,2024-03-31,-75832
O02936,C0303,P025,2024-03-06,3,46305,138915,Card,Product_25,Electronics,45738,35,Male,Mumbai,Regular,2024-12-25,1701
O02937,C0417,P083,2024-12-09,5,8862,44310,Card,Product_83,Fashion,23185,22,Female,Bangalore,Premium,2024-12-30,-71615
O02938,C0068,P092,2024-05-07,1,16129,16129,UPI,Product_92,Electronics,44541,63,Female,Mumbai,Regular,2024-07-21,-28412
O02939,C0375,P010,2024-04-21,4,9713,38852,Cash,Product_10,Home,31790,48,Female,Hyderabad,Premium,2024-02-10,-88308
O02940,C0492,P015,2024-11-29,5,1184,5920,Card,Product_15,Home,22102,36,Female,Bangalore,Budget,2024-01-31,-104590
O02941,C0368,P015,2024-02-24,1,28089,28089,Cash,Product_15,Home,22102,36,Male,Mumbai,Regular,2024-08-18,5987
O02942,C0106,P058,2024-11-27,2,10632,21264,UPI,Product_58,Home,26448,43,Male,Bangalore,Regular,2024-04-17,-31632
O02943,C0445,P048,2024-07-12,3,27943,83829,Cash,Product_48,Sports,47483,36,Female,Hyderabad,Regular,2024-05-07,-58620
O02944,C0228,P085,2024-11-21,2,57213,114426,Card,Product_85,Electronics,48015,52,Male,Hyderabad,Premium,2024-04-30,18396
O02945,C0106,P050,2024-12-06,3,13320,39960,Card,Product_50,Beauty,33947,43,Male,Bangalore,Regular,2024-04-17,-61881
O02946,C0251,P063,2024-01-26,3,29668,89004,Cash,Product_63,Electronics,35965,30,Male,Hyderabad,Regular,2024-09-28,-18891
O02947,C0002,P056,2024-02-01,4,11394,45576,UPI,Product_56,Home,44590,33,Male,Mumbai,Budget,2024-02-22,-132784
O02948,C0384,P059,2024-04-14,5,19944,99720,Net Banking,Product_59,Fashion,697,51,Male,Pune,Regular,2024-01-23,96235
O02949,C0057,P037,2024-05-23,2,19575,39150,Card,Product_37,Sports,5865,48,Male,Pune,Premium,2024-03-25,27420
O02950,C0219,P099,2024-09-28,1,32013,32013,UPI,Product_99,Sports,48440,42,Female,Bangalore,Premium,2024-12-23,-16427
O02951,C0301,P059,2024-11-25,3,20870,62610,Card,Product_59,Fashion,697,32,Female,Hyderabad,Budget,2024-11-10,60519
O02952,C0231,P026,2024-09-01,3,56015,168045,Net Banking,Product_26,Home,42358,46,Male,Chennai,Regular,2024-01-15,40971
O02953,C0139,P021,2024-08-12,4,15454,61816,Card,Product_21,Home,31000,21,Female,Mumbai,Budget,2024-02-05,-62184
O02954,C0009,P100,2024-09-05,2,43285,86570,Net Banking,Product_100,Sports,21399,24,Male,Pune,Premium,2024-07-02,43772
O02955,C0113,P071,2024-03-15,5,43066,215330,UPI,Product_71,Sports,45243,47,Female,Chennai,Budget,2024-04-09,-10885
O02956,C0138,P093,2024-05-10,3,35211,105633,UPI,Product_93,Electronics,16538,23,Female,Delhi,Budget,2024-10-03,56019
O02957,C0140,P085,2024-06-07,5,53393,266965,Net Banking,Product_85,Electronics,48015,59,Male,Delhi,Premium,2024-04-12,26890
O02958,C0011,P009,2024-02-24,5,58986,294930,Card,Product_9,Fashion,12609,52,Male,Pune,Premium,2024-10-09,231885
O02959,C0461,P037,2024-05-05,3,54065,162195,Card,Product_37,Sports,5865,26,Female,Hyderabad,Regular,2024-03-24,144600
O02960,C0322,P064,2024-03-17,5,1220,6100,UPI,Product_64,Beauty,5023,54,Female,Hyderabad,Regular,2024-12-29,-19015
O02961,C0168,P099,2024-10-17,5,28507,142535,Cash,Product_99,Sports,48440,64,Male,Bangalore,Premium,2024-10-01,-99665
O02962,C0001,P062,2024-02-25,2,13279,26558,Cash,Product_62,Electronics,23079,58,Male,Delhi,Budget,2024-05-20,-19600
O02963,C0370,P098,2024-12-22,4,17460,69840,Cash,Product_98,Fashion,19457,46,Female,Delhi,Regular,2024-01-28,-7988
O02964,C0301,P026,2024-11-04,4,44898,179592,Cash,Product_26,Home,42358,32,Female,Hyderabad,Budget,2024-11-10,10160
O02965,C0050,P049,2024-04-10,4,41935,167740,Card,Product_49,Electronics,32535,40,Female,Pune,Regular,2024-01-28,37600
O02966,C0167,P006,2024-08-29,3,24388,73164,Card,Product_6,Sports,28529,35,Female,Bangalore,Premium,2024-03-02,-12423
O02967,C0273,P043,2024-08-08,4,15914,63656,UPI,Product_43,Sports,13748,55,Male,Mumbai,Regular,2024-03-16,8664
O02968,C0354,P010,2024-03-11,1,38038,38038,Card,Product_10,Home,31790,51,Male,Chennai,Budget,2024-08-04,6248
O02969,C0211,P006,2024-07-30,2,31610,63220,UPI,Product_6,Sports,28529,32,Male,Pune,Premium,2024-11-27,6162
O02970,C0053,P088,2024-03-10,5,29919,149595,Card,Product_88,Fashion,16272,46,Male,Pune,Premium,2024-05-22,68235
O02971,C0378,P028,2024-02-19,2,25305,50610,UPI,Product_28,Fashion,14973,37,Male,Delhi,Premium,2024-08-02,20664
O02972,C0132,P002,2024-03-02,5,27813,139065,Cash,Product_2,Sports,19834,60,Female,Chennai,Premium,2024-08-27,39895
O02973,C0330,P076,2024-04-17,4,59530,238120,UPI,Product_76,Fashion,48200,40,Female,Chennai,Budget,2024-03-16,45320
O02974,C0175,P031,2024-02-17,5,8784,43920,Cash,Product_31,Sports,49503,48,Female,Pune,Regular,2024-04-04,-203595
O02975,C0406,P077,2024-11-18,5,49917,249585,Card,Product_77,Electronics,727,46,Male,Mumbai,Premium,2024-04-30,245950
O02976,C0023,P061,2024-03-26,3,36459,109377,UPI,Product_61,Beauty,3468,27,Female,Mumbai,Premium,2024-10-14,98973
O02977,C0475,P063,2024-07-29,2,53148,106296,Cash,Product_63,Electronics,35965,42,Female,Mumbai,Regular,2024-09-29,34366
O02978,C0052,P012,2024-04-27,5,39199,195995,Cash,Product_12,Beauty,17590,24,Male,Mumbai,Premium,2024-10-01,108045
O02979,C0001,P055,2024-08-19,3,24389,73167,Card,Product_55,Beauty,37121,58,Male,Delhi,Budget,2024-05-20,-38196
O02980,C0014,P095,2024-10-19,1,42104,42104,UPI,Product_95,Sports,15857,23,Male,Delhi,Regular,2024-05-22,26247
O02981,C0342,P036,2024-03-21,2,12276,24552,Card,Product_36,Sports,16717,50,Male,Delhi,Regular,2024-02-22,-8882
O02982,C0378,P006,2024-04-17,2,13835,27670,Card,Product_6,Sports,28529,37,Male,Delhi,Premium,2024-08-02,-29388
O02983,C0068,P038,2024-12-04,4,5015,20060,Net Banking,Product_38,Sports,29778,63,Female,Mumbai,Regular,2024-07-21,-99052
O02984,C0116,P080,2024-03-01,2,3063,6126,Card,Product_80,Sports,28295,29,Female,Delhi,Budget,2024-05-07,-50464
O02985,C0188,P081,2024-12-17,3,55705,167115,Net Banking,Product_81,Fashion,25356,61,Male,Bangalore,Budget,2024-10-28,91047
O02986,C0079,P089,2024-03-22,1,55632,55632,Net Banking,Product_89,Electronics,4909,58,Female,Bangalore,Premium,2024-01-02,50723
O02987,C0194,P001,2024-01-18,2,25545,51090,Card,Product_1,Home,1423,49,Female,Delhi,Budget,2024-01-21,48244
O02988,C0351,P054,2024-03-21,1,6559,6559,Card,Product_54,Electronics,37456,62,Female,Mumbai,Budget,2024-12-28,-30897
O02989,C0038,P020,2024-08-10,4,8106,32424,Card,Product_20,Electronics,4571,64,Female,Delhi,Budget,2024-03-05,14140
O02990,C0359,P022,2024-09-23,3,47772,143316,Cash,Product_22,Beauty,10967,26,Female,Mumbai,Premium,2024-04-02,110415
O02991,C0454,P058,2024-10-31,2,55314,110628,Card,Product_58,Home,26448,54,Male,Bangalore,Budget,2024-05-27,57732
O02992,C0489,P058,2024-11-08,4,12281,49124,Net Banking,Product_58,Home,26448,24,Female,Bangalore,Budget,2024-08-29,-56668
O02993,C0143,P041,2024-04-19,3,40733,122199,UPI,Product_41,Electronics,7853,62,Female,Bangalore,Premium,2024-11-06,98640
O02994,C0101,P052,2024-10-01,3,25610,76830,Net Banking,Product_52,Sports,9147,60,Female,Hyderabad,Regular,2024-12-05,49389
O02995,C0475,P012,2024-12-21,5,8559,42795,Card,Product_12,Beauty,17590,42,Female,Mumbai,Regular,2024-09-29,-45155
O02996,C0462,P007,2024-12-24,2,49300,98600,UPI,Product_7,Electronics,21991,43,Female,Hyderabad,Regular,2024-09-16,54618
O02997,C0287,P062,2024-10-24,4,43575,174300,Card,Product_62,Electronics,23079,36,Female,Hyderabad,Budget,2024-08-08,81984
O02998,C0028,P067,2024-04-28,2,36325,72650,Card,Product_67,Beauty,9375,22,Female,Pune,Budget,2024-08-27,53900
O02999,C0124,P007,2024-11-06,5,57249,286245,UPI,Product_7,Electronics,21991,26,Male,Mumbai,Regular,2024-12-21,176290
O03000,C0124,P069,2024-06-22,5,6476,32380,UPI,Product_69,Beauty,29895,26,Male,Mumbai,Regular,2024-12-21,-117095
O03001,C0133,P034,2024-03-10,3,36973,110919,Card,Product_34,Sports,31356,26,Male,Pune,Budget,2024-10-15,16851
O03002,C0023,P055,2024-04-15,4,56721,226884,Card,Product_55,Beauty,37121,27,Female,Mumbai,Premium,2024-10-14,78400
O03003,C0412,P029,2024-03-16,1,34944,34944,Net Banking,Product_29,Beauty,9253,49,Female,Hyderabad,Premium,2024-05-14,25691
O03004,C0037,P055,2024-06-13,5,6253,31265,Net Banking,Product_55,Beauty,37121,21,Male,Hyderabad,Premium,2024-02-13,-154340
O03005,C0085,P088,2024-06-21,3,56523,169569,UPI,Product_88,Fashion,16272,41,Male,Bangalore,Premium,2024-12-15,120753
O03006,C0017,P098,2024-01-14,1,52121,52121,UPI,Product_98,Fashion,19457,22,Male,Hyderabad,Budget,2024-05-05,32664
O03007,C0442,P093,2024-06-14,1,6481,6481,Card,Product_93,Electronics,16538,26,Female,Hyderabad,Budget,2024-02-24,-10057
O03008,C0388,P096,2024-02-12,5,6312,31560,Card,Product_96,Electronics,14738,26,Male,Bangalore,Budget,2024-06-22,-42130
O03009,C0247,P013,2024-10-02,4,52357,209428,Cash,Product_13,Beauty,15935,34,Male,Chennai,Premium,2024-11-17,145688
O03010,C0030,P081,2024-03-17,5,2693,13465,Cash,Product_81,Fashion,25356,64,Male,Chennai,Budget,2024-05-16,-113315
O03011,C0161,P049,2024-09-15,1,53080,53080,Cash,Product_49,Electronics,32535,33,Female,Pune,Budget,2024-05-03,20545
O03012,C0386,P038,2024-02-13,3,11438,34314,Card,Product_38,Sports,29778,40,Male,Bangalore,Premium,2024-12-02,-55020
O03013,C0308,P086,2024-09-01,5,36390,181950,Cash,Product_86,Beauty,2611,41,Female,Chennai,Regular,2024-10-17,168895
O03014,C0252,P067,2024-03-30,1,10868,10868,Cash,Product_67,Beauty,9375,50,Female,Mumbai,Regular,2024-09-03,1493
O03015,C0257,P080,2024-07-13,1,21585,21585,Net Banking,Product_80,Sports,28295,65,Female,Hyderabad,Regular,2024-11-22,-6710
O03016,C0021,P065,2024-01-14,4,31625,126500,UPI,Product_65,Home,2579,22,Male,Hyderabad,Budget,2024-06-10,116184
O03017,C0307,P007,2024-05-13,1,44387,44387,Card,Product_7,Electronics,21991,42,Female,Pune,Regular,2024-03-21,22396
O03018,C0194,P045,2024-07-04,3,6812,20436,Cash,Product_45,Home,11283,49,Female,Delhi,Budget,2024-01-21,-13413
O03019,C0272,P020,2024-10-15,4,25754,103016,UPI,Product_20,Electronics,4571,26,Male,Delhi,Budget,2024-04-16,84732
O03020,C0121,P053,2024-05-17,2,53278,106556,Card,Product_53,Beauty,27725,51,Female,Chennai,Premium,2024-05-20,51106
O03021,C0165,P048,2024-06-07,1,24999,24999,Card,Product_48,Sports,47483,41,Female,Hyderabad,Budget,2024-06-25,-22484
O03022,C0402,P074,2024-01-22,4,48815,195260,UPI,Product_74,Beauty,35709,40,Female,Delhi,Budget,2024-06-29,52424
O03023,C0321,P061,2024-04-16,1,27655,27655,Card,Product_61,Beauty,3468,45,Male,Pune,Premium,2024-06-09,24187
O03024,C0211,P078,2024-08-23,5,37586,187930,Cash,Product_78,Beauty,20053,32,Male,Pune,Premium,2024-11-27,87665
O03025,C0403,P003,2024-11-21,5,52027,260135,Card,Product_3,Fashion,44697,57,Female,Bangalore,Budget,2024-01-30,36650
O03026,C0065,P009,2024-01-25,1,18551,18551,UPI,Product_9,Fashion,12609,33,Female,Delhi,Budget,2024-05-06,5942
O03027,C0444,P051,2024-09-27,3,55715,167145,UPI,Product_51,Beauty,4146,46,Male,Mumbai,Premium,2024-01-26,154707
O03028,C0456,P072,2024-01-03,5,49398,246990,Cash,Product_72,Home,9215,35,Male,Mumbai,Premium,2024-07-20,200915
O03029,C0321,P094,2024-11-25,3,57160,171480,Card,Product_94,Beauty,26862,45,Male,Pune,Premium,2024-06-09,90894
O03030,C0281,P061,2024-05-07,4,58701,234804,Card,Product_61,Beauty,3468,57,Male,Chennai,Budget,2024-09-23,220932
O03031,C0194,P092,2024-11-27,2,35624,71248,UPI,Product_92,Electronics,44541,49,Female,Delhi,Budget,2024-01-21,-17834
O03032,C0205,P035,2024-12-10,2,11148,22296,UPI,Product_35,Fashion,44022,44,Male,Mumbai,Budget,2024-07-04,-65748
O03033,C0073,P090,2024-12-13,4,41571,166284,Cash,Product_90,Electronics,39424,28,Female,Hyderabad,Budget,2024-06-03,8588
O03034,C0372,P022,2024-11-26,5,38448,192240,Cash,Product_22,Beauty,10967,41,Male,Delhi,Regular,2024-02-20,137405
O03035,C0209,P039,2024-05-04,2,2357,4714,Net Banking,Product_39,Home,46622,56,Male,Chennai,Premium,2024-06-08,-88530
O03036,C0388,P092,2024-09-27,2,25134,50268,Net Banking,Product_92,Electronics,44541,26,Male,Bangalore,Budget,2024-06-22,-38814
O03037,C0110,P014,2024-05-08,3,52006,156018,UPI,Product_14,Home,49898,58,Female,Delhi,Premium,2024-12-10,6324
O03038,C0237,P006,2024-11-19,4,20111,80444,Net Banking,Product_6,Sports,28529,34,Female,Bangalore,Budget,2024-01-05,-33672
O03039,C0081,P046,2024-05-28,3,50653,151959,UPI,Product_46,Beauty,34601,65,Female,Hyderabad,Budget,2024-08-06,48156
O03040,C0096,P052,2024-12-11,2,48259,96518,Cash,Product_52,Sports,9147,34,Male,Delhi,Budget,2024-08-10,78224
O03041,C0175,P070,2024-04-08,2,20256,40512,UPI,Product_70,Electronics,25118,48,Female,Pune,Regular,2024-04-04,-9724
O03042,C0343,P011,2024-06-06,4,25724,102896,Net Banking,Product_11,Electronics,16756,39,Male,Hyderabad,Budget,2024-03-29,35872
O03043,C0406,P036,2024-10-21,3,34618,103854,UPI,Product_36,Sports,16717,46,Male,Mumbai,Premium,2024-04-30,53703
O03044,C0396,P029,2024-05-03,1,25141,25141,Card,Product_29,Beauty,9253,43,Female,Pune,Regular,2024-04-05,15888
O03045,C0426,P036,2024-03-09,3,48546,145638,Net Banking,Product_36,Sports,16717,55,Male,Mumbai,Regular,2024-09-14,95487
O03046,C0313,P090,2024-12-18,1,45150,45150,Cash,Product_90,Electronics,39424,40,Female,Delhi,Regular,2024-12-13,5726
O03047,C0020,P038,2024-05-29,1,56899,56899,Card,Product_38,Sports,29778,32,Male,Bangalore,Regular,2024-05-17,27121
O03048,C0105,P028,2024-06-30,2,51138,102276,Card,Product_28,Fashion,14973,42,Male,Hyderabad,Budget,2024-06-03,72330
O03049,C0425,P068,2024-06-10,3,39477,118431,UPI,Product_68,Beauty,25040,47,Female,Mumbai,Budget,2024-11-23,43311
O03050,C0203,P094,2024-03-13,2,53868,107736,UPI,Product_94,Beauty,26862,23,Female,Bangalore,Regular,2024-02-29,54012
O03051,C0047,P013,2024-09-26,5,30802,154010,Net Banking,Product_13,Beauty,15935,60,Female,Mumbai,Budget,2024-03-08,74335
O03052,C0370,P016,2024-11-06,5,4167,20835,Card,Product_16,Sports,38672,46,Female,Delhi,Regular,2024-01-28,-172525
O03053,C0124,P076,2024-12-13,1,42344,42344,Card,Product_76,Fashion,48200,26,Male,Mumbai,Regular,2024-12-21,-5856
O03054,C0253,P028,2024-11-25,2,27541,55082,Cash,Product_28,Fashion,14973,36,Female,Delhi,Regular,2024-02-08,25136
O03055,C0116,P006,2024-01-18,4,57021,228084,UPI,Product_6,Sports,28529,29,Female,Delhi,Budget,2024-05-07,113968
O03056,C0490,P011,2024-09-15,5,50896,254480,Net Banking,Product_11,Electronics,16756,24,Male,Delhi,Budget,2024-03-21,170700
O03057,C0389,P042,2024-08-24,4,7246,28984,Net Banking,Product_42,Sports,36390,59,Male,Chennai,Regular,2024-12-22,-116576
O03058,C0399,P071,2024-01-05,5,59446,297230,UPI,Product_71,Sports,45243,29,Female,Bangalore,Premium,2024-02-10,71015
O03059,C0467,P024,2024-01-14,2,54762,109524,UPI,Product_24,Home,46608,59,Male,Chennai,Premium,2024-10-25,16308
O03060,C0301,P014,2024-07-31,3,52028,156084,UPI,Product_14,Home,49898,32,Female,Hyderabad,Budget,2024-11-10,6390
O03061,C0282,P017,2024-01-07,5,35332,176660,Card,Product_17,Home,1249,37,Female,Chennai,Premium,2024-02-01,170415
O03062,C0353,P049,2024-11-22,3,31950,95850,Net Banking,Product_49,Electronics,32535,39,Male,Chennai,Budget,2024-12-16,-1755
O03063,C0136,P094,2024-11-01,3,54938,164814,UPI,Product_94,Beauty,26862,42,Female,Mumbai,Regular,2024-06-16,84228
O03064,C0492,P093,2024-11-13,4,1201,4804,Card,Product_93,Electronics,16538,36,Female,Bangalore,Budget,2024-01-31,-61348
O03065,C0201,P048,2024-06-26,5,52909,264545,Card,Product_48,Sports,47483,28,Female,Pune,Budget,2024-09-10,27130
O03066,C0454,P008,2024-11-05,1,21396,21396,UPI,Product_8,Electronics,26769,54,Male,Bangalore,Budget,2024-05-27,-5373
O03067,C0414,P016,2024-10-21,5,42896,214480,Cash,Product_16,Sports,38672,62,Female,Mumbai,Premium,2024-03-10,21120
O03068,C0056,P070,2024-04-28,3,15800,47400,Net Banking,Product_70,Electronics,25118,23,Male,Mumbai,Regular,2024-09-05,-27954
O03069,C0272,P062,2024-01-14,3,55923,167769,Card,Product_62,Electronics,23079,26,Male,Delhi,Budget,2024-04-16,98532
O03070,C0388,P053,2024-03-21,2,12180,24360,Card,Product_53,Beauty,27725,26,Male,Bangalore,Budget,2024-06-22,-31090
O03071,C0311,P078,2024-02-07,5,10691,53455,Card,Product_78,Beauty,20053,46,Female,Pune,Budget,2024-08-14,-46810
O03072,C0232,P036,2024-08-02,3,23131,69393,UPI,Product_36,Sports,16717,20,Female,Delhi,Regular,2024-07-02,19242
O03073,C0048,P033,2024-05-30,1,46574,46574,Card,Product_33,Sports,46502,64,Female,Mumbai,Regular,2024-07-27,72
O03074,C0267,P069,2024-01-22,4,49964,199856,Cash,Product_69,Beauty,29895,46,Female,Mumbai,Regular,2024-02-20,80276
O03075,C0323,P003,2024-09-09,3,16574,49722,Net Banking,Product_3,Fashion,44697,58,Female,Bangalore,Premium,2024-07-26,-84369
O03076,C0220,P056,2024-12-21,1,35035,35035,UPI,Product_56,Home,44590,33,Female,Mumbai,Regular,2024-01-23,-9555
O03077,C0060,P096,2024-01-10,2,28952,57904,UPI,Product_96,Electronics,14738,60,Female,Mumbai,Premium,2024-05-31,28428
O03078,C0484,P025,2024-04-14,1,35095,35095,Cash,Product_25,Electronics,45738,40,Female,Chennai,Regular,2024-09-02,-10643
O03079,C0200,P051,2024-01-14,5,6792,33960,Net Banking,Product_51,Beauty,4146,44,Female,Bangalore,Budget,2024-02-23,13230
O03080,C0079,P088,2024-06-13,4,5763,23052,Card,Product_88,Fashion,16272,58,Female,Bangalore,Premium,2024-01-02,-42036
O03081,C0052,P023,2024-06-23,2,17647,35294,Cash,Product_23,Sports,45462,24,Male,Mumbai,Premium,2024-10-01,-55630
O03082,C0027,P056,2024-04-03,5,37063,185315,Net Banking,Product_56,Home,44590,27,Male,Chennai,Regular,2024-11-01,-37635
O03083,C0293,P014,2024-09-05,4,42050,168200,Net Banking,Product_14,Home,49898,48,Male,Delhi,Premium,2024-02-17,-31392
O03084,C0391,P072,2024-04-17,2,41709,83418,Cash,Product_72,Home,9215,20,Female,Mumbai,Premium,2024-04-12,64988
O03085,C0149,P096,2024-05-03,1,8590,8590,Cash,Product_96,Electronics,14738,52,Female,Chennai,Regular,2024-02-05,-6148
O03086,C0459,P071,2024-09-27,1,53023,53023,Net Banking,Product_71,Sports,45243,20,Male,Chennai,Regular,2024-08-30,7780
O03087,C0400,P025,2024-05-01,3,20558,61674,Net Banking,Product_25,Electronics,45738,38,Female,Bangalore,Regular,2024-11-04,-75540
O03088,C0442,P086,2024-09-27,5,49277,246385,Card,Product_86,Beauty,2611,26,Female,Hyderabad,Budget,2024-02-24,233330
O03089,C0209,P006,2024-11-26,2,16318,32636,Cash,Product_6,Sports,28529,56,Male,Chennai,Premium,2024-06-08,-24422
O03090,C0315,P093,2024-02-22,1,4499,4499,Cash,Product_93,Electronics,16538,20,Male,Pune,Budget,2024-01-29,-12039
O03091,C0232,P089,2024-01-25,1,40693,40693,Cash,Product_89,Electronics,4909,20,Female,Delhi,Regular,2024-07-02,35784
O03092,C0290,P075,2024-05-28,1,53644,53644,Cash,Product_75,Fashion,35158,44,Female,Pune,Regular,2024-07-31,18486
O03093,C0294,P024,2024-08-19,1,47835,47835,Cash,Product_24,Home,46608,45,Male,Chennai,Budget,2024-07-09,1227
O03094,C0299,P022,2024-11-02,4,50559,202236,Net Banking,Product_22,Beauty,10967,27,Female,Mumbai,Premium,2024-06-28,158368
O03095,C0393,P080,2024-07-11,5,53957,269785,Cash,Product_80,Sports,28295,52,Female,Bangalore,Premium,2024-11-27,128310
O03096,C0426,P071,2024-11-03,5,50774,253870,Net Banking,Product_71,Sports,45243,55,Male,Mumbai,Regular,2024-09-14,27655
O03097,C0046,P067,2024-10-01,3,10514,31542,Cash,Product_67,Beauty,9375,39,Male,Hyderabad,Premium,2024-05-22,3417
O03098,C0297,P050,2024-03-16,5,17266,86330,Cash,Product_50,Beauty,33947,45,Male,Bangalore,Budget,2024-06-08,-83405
O03099,C0290,P014,2024-09-13,3,2394,7182,Cash,Product_14,Home,49898,44,Female,Pune,Regular,2024-07-31,-142512
O03100,C0292,P080,2024-04-07,2,12476,24952,UPI,Product_80,Sports,28295,60,Female,Bangalore,Premium,2024-12-17,-31638
O03101,C0095,P100,2024-03-13,2,20295,40590,Net Banking,Product_100,Sports,21399,19,Male,Bangalore,Premium,2024-10-24,-2208
O03102,C0207,P073,2024-07-27,5,4589,22945,UPI,Product_73,Fashion,8274,31,Female,Hyderabad,Premium,2024-05-27,-18425
O03103,C0286,P061,2024-11-23,2,27082,54164,UPI,Product_61,Beauty,3468,57,Female,Pune,Budget,2024-09-28,47228
O03104,C0235,P098,2024-01-16,4,59432,237728,Net Banking,Product_98,Fashion,19457,57,Female,Hyderabad,Budget,2024-05-03,159900
O03105,C0090,P096,2024-10-14,2,21283,42566,Card,Product_96,Electronics,14738,24,Female,Delhi,Regular,2024-04-23,13090
O03106,C0267,P078,2024-12-09,2,22350,44700,Cash,Product_78,Beauty,20053,46,Female,Mumbai,Regular,2024-02-20,4594
O03107,C0333,P032,2024-12-02,5,10078,50390,UPI,Product_32,Beauty,24985,58,Female,Pune,Budget,2024-10-23,-74535
O03108,C0429,P037,2024-06-25,1,59802,59802,Net Banking,Product_37,Sports,5865,40,Female,Delhi,Regular,2024-04-10,53937
O03109,C0455,P085,2024-12-21,1,10336,10336,Net Banking,Product_85,Electronics,48015,22,Female,Hyderabad,Regular,2024-10-08,-37679
O03110,C0175,P004,2024-03-16,5,53729,268645,Net Banking,Product_4,Sports,12001,48,Female,Pune,Regular,2024-04-04,208640
O03111,C0303,P098,2024-12-12,3,36684,110052,Card,Product_98,Fashion,19457,35,Male,Mumbai,Regular,2024-12-25,51681
O03112,C0223,P085,2024-10-08,3,7127,21381,Net Banking,Product_85,Electronics,48015,50,Female,Delhi,Regular,2024-02-21,-122664
O03113,C0294,P049,2024-11-18,3,27668,83004,UPI,Product_49,Electronics,32535,45,Male,Chennai,Budget,2024-07-09,-14601
O03114,C0473,P028,2024-09-03,1,37817,37817,Net Banking,Product_28,Fashion,14973,65,Male,Chennai,Premium,2024-09-22,22844
