order_id,customer_id,product_id,order_date,quantity,unit_price,revenue,payment_method
O03177,C0230,P050,2024-10-03,4,13844,55376,Card
O03178,C0014,P079,2024-07-13,4,19015,76060,UPI
O03179,C0494,P079,2024-11-17,1,48147,48147,Net Banking
O03180,C0254,P079,2024-07-15,5,33274,166370,Card
O03181,C0439,P080,2024-09-15,5,29604,148020,Net Banking
O03182,C0368,P020,2024-09-21,2,21979,43958,Card
O03183,C0253,P096,2024-11-25,1,52808,52808,Cash
O03184,C0349,P068,2024-11-25,1,27122,27122,Card
O03185,C0350,P081,2024-01-27,2,25161,50322,Cash
O03186,C0453,P004,2024-07-18,3,50516,151548,Net Banking
O03187,C0373,P080,2024-08-21,3,45932,137796,UPI
O03188,C0016,P087,2024-05-23,1,12004,12004,Card
O03189,C0399,P096,2024-07-10,3,56868,170604,Cash
O03190,C0129,P024,2024-08-23,5,26767,133835,Net Banking
O03191,C0101,P018,2024-11-09,3,55163,165489,Cash
O03192,C0096,P082,2024-03-09,2,42546,85092,Cash
O03193,C0405,P051,2024-04-09,2,57773,115546,UPI
O03194,C0175,P052,2024-02-10,2,18087,36174,Cash
O03195,C0096,P069,2024-09-04,3,48344,145032,Card
O03196,C0468,P044,2024-10-21,4,11989,47956,Card
O03197,C0207,P076,2024-12-21,2,57907,115814,Card
O03198,C0176,P068,2024-12-17,5,52228,261140,Cash
O03199,C0053,P029,2024-10-13,5,7960,39800,Net Banking
O03200,C0190,P047,2024-09-07,1,43324,43324,Cash
O03201,C0490,P050,2024-01-09,5,22258,111290,Cash
O03202,C0388,P063,2024-05-13,3,55058,165174,Card
O03203,C0004,P025,2024-11-15,3,42164,126492,UPI
O03204,C0450,P087,2024-10-22,5,55023,275115,UPI
O03205,C0475,P015,2024-09-04,4,40256,161024,Card
O03206,C0025,P026,2024-12-26,5,55593,277965,Cash
O03207,C0298,P031,2024-01-20,3,52999,158997,UPI
O03208,C0430,P047,2024-06-06,2,26855,53710,UPI
O03209,C0167,P038,2024-06-16,4,8046,32184,Cash
O03210,C0104,P014,2024-03-29,2,48771,97542,Cash
O03211,C0318,P028,2024-09-25,4,32185,128740,UPI
O03212,C0122,P055,2024-06-11,4,56807,227228,UPI
O03213,C0009,P080,2024-03-17,3,56483,169449,UPI
O03214,C0146,P099,2024-06-30,1,3306,3306,Card
O03215,C0234,P050,2024-03-03,5,35682,178410,Net Banking
O03216,C0288,P008,2024-03-08,5,49005,245025,Net Banking
O03217,C0004,P035,2024-04-30,3,9504,28512,Cash
O03218,C0206,P021,2024-10-12,2,22685,45370,Net Banking
O03219,C0214,P008,2024-10-25,3,57625,172875,Net Banking
O03220,C0406,P097,2024-08-14,4,36318,145272,Cash
O03221,C0153,P022,2024-12-27,2,33290,66580,Cash
O03222,C0262,P044,2024-11-19,3,36477,109431,Cash
O03223,C0376,P076,2024-06-11,4,24836,99344,Cash
O03224,C0092,P065,2024-11-10,2,20958,41916,UPI
O03225,C0496,P011,2024-01-14,4,22777,91108,Card
O03226,C0478,P001,2024-03-20,1,3809,3809,Cash
O03227,C0191,P082,2024-11-27,2,39425,78850,Card
O03228,C0038,P031,2024-02-29,2,43116,86232,Cash
O03229,C0445,P041,2024-01-03,1,14654,14654,Cash
O03230,C0175,P062,2024-04-14,1,35195,35195,Net Banking
O03231,C0285,P095,2024-02-21,2,45695,91390,Cash
O03232,C0156,P037,2024-11-11,5,35392,176960,Net Banking
O03233,C0198,P076,2024-09-08,5,47972,239860,Card
O03234,C0256,P089,2024-08-17,2,28726,57452,Net Banking
O03235,C0369,P038,2024-01-04,4,10811,43244,Card
O03236,C0188,P066,2024-05-27,2,25171,50342,Card
O03237,C0487,P009,2024-03-29,5,15315,76575,UPI
O03238,C0378,P018,2024-02-02,2,55810,111620,Card
O03239,C0103,P078,2024-11-26,2,58584,117168,UPI
O03240,C0321,P040,2024-01-31,5,7068,35340,Net Banking
O03241,C0379,P002,2024-05-05,1,35051,35051,Net Banking
O03242,C0135,P063,2024-10-10,2,14366,28732,Net Banking
O03243,C0177,P004,2024-08-29,5,11817,59085,Net Banking
O03244,C0266,P091,2024-08-21,1,44591,44591,Card
O03245,C0403,P024,2024-08-25,3,32462,97386,Cash
O03246,C0134,P096,2024-11-17,3,37833,113499,Cash
O03247,C0248,P018,2024-10-19,4,11142,44568,UPI
O03248,C0167,P019,2024-09-18,5,6913,34565,Net Banking
O03249,C0196,P085,2024-02-22,5,16800,84000,Net Banking
O03250,C0028,P071,2024-08-13,2,48073,96146,UPI
O03251,C0331,P061,2024-08-22,2,5149,10298,Card
O03252,C0102,P057,2024-12-01,2,37994,75988,Card
O03253,C0490,P004,2024-03-29,3,12913,38739,Card
O03254,C0296,P073,2024-07-29,5,15031,75155,Card
O03255,C0490,P013,2024-06-16,4,53389,213556,UPI
O03256,C0328,P039,2024-10-08,2,37250,74500,Card
O03257,C0122,P022,2024-07-05,3,43815,131445,Card
O03258,C0405,P074,2024-06-12,5,14316,71580,Cash
O03259,C0137,P054,2024-11-26,1,33053,33053,Net Banking
O03260,C0378,P096,2024-03-23,4,15343,61372,Net Banking
O03261,C0149,P032,2024-06-19,1,38423,38423,Cash
O03262,C0444,P033,2024-09-12,5,54134,270670,UPI
O03263,C0093,P058,2024-10-25,5,55058,275290,Net Banking
O03264,C0002,P024,2024-08-13,5,12424,62120,UPI
O03265,C0083,P008,2024-12-07,3,17153,51459,Net Banking
O03266,C0389,P068,2024-02-27,4,48104,192416,Card
O03267,C0252,P091,2024-10-23,3,10062,30186,Card
O03268,C0067,P020,2024-12-11,1,54236,54236,UPI
O03269,C0069,P047,2024-01-28,4,48789,195156,Card
O03270,C0089,P005,2024-10-10,1,18387,18387,Net Banking
O03271,C0311,P088,2024-09-14,4,34988,139952,Net Banking
O03272,C0179,P088,2024-12-26,2,46437,92874,Cash
O03273,C0342,P066,2024-05-01,3,13101,39303,Net Banking
O03274,C0474,P008,2024-01-09,1,14237,14237,Cash
O03275,C0155,P031,2024-02-11,4,43297,173188,Cash
O03276,C0057,P059,2024-03-24,1,23733,23733,Card
O03277,C0447,P094,2024-02-17,5,59886,299430,UPI
O03278,C0399,P020,2024-10-27,5,11975,59875,Cash
O03279,C0340,P004,2024-04-11,1,20843,20843,Net Banking
O03280,C0142,P084,2024-01-30,5,13638,68190,Card
O03281,C0467,P001,2024-08-28,5,28235,141175,UPI
O03282,C0108,P088,2024-02-17,5,33759,168795,UPI
O03283,C0075,P051,2024-03-18,1,42503,42503,Card
O03284,C0060,P027,2024-12-17,2,8738,17476,Net Banking
O03285,C0210,P060,2024-02-28,2,4506,9012,UPI
O03286,C0060,P015,2024-02-23,4,27391,109564,Card
O03287,C0468,P024,2024-11-12,1,8927,8927,UPI
O03288,C0229,P018,2024-09-27,3,44366,133098,Net Banking
O03289,C0478,P032,2024-04-19,2,41827,83654,UPI
O03290,C0151,P074,2024-07-13,2,29275,58550,Cash
O03291,C0107,P069,2024-04-01,1,44275,44275,Net Banking
O03292,C0334,P086,2024-09-23,3,51898,155694,UPI
O03293,C0077,P098,2024-02-21,3,12543,37629,UPI
O03294,C0146,P003,2024-07-21,5,45763,228815,Card
O03295,C0473,P044,2024-12-06,1,38776,38776,Cash
O03296,C0069,P020,2024-07-11,5,19790,98950,Card
O03297,C0009,P076,2024-07-06,2,46916,93832,Cash
O03298,C0370,P049,2024-12-01,1,54114,54114,UPI
O03299,C0413,P028,2024-06-25,5,40072,200360,Card
O03300,C0399,P089,2024-01-09,5,33542,167710,UPI
O03301,C0118,P059,2024-05-21,1,10298,10298,Card
O03302,C0218,P046,2024-10-03,5,22406,112030,Cash
O03303,C0199,P040,2024-01-14,2,14894,29788,Cash
O03304,C0483,P010,2024-03-13,2,2680,5360,Net Banking
O03305,C0477,P007,2024-07-04,4,9068,36272,Card
O03306,C0246,P030,2024-05-22,5,33430,167150,UPI
O03307,C0086,P077,2024-08-14,5,5031,25155,UPI
O03308,C0221,P055,2024-07-30,5,2466,12330,Card
O03309,C0067,P017,2024-11-28,3,35802,107406,UPI
O03310,C0176,P041,2024-03-22,3,57626,172878,UPI
O03311,C0114,P090,2024-05-07,3,3122,9366,UPI
O03312,C0064,P003,2024-07-26,5,24801,124005,Net Banking
O03313,C0289,P099,2024-08-04,4,25154,100616,Cash
O03314,C0319,P009,2024-10-29,3,30020,90060,Cash
O03315,C0191,P037,2024-03-29,4,56279,225116,Card
O03316,C0129,P062,2024-05-08,1,9969,9969,Net Banking
O03317,C0223,P001,2024-10-11,1,3891,3891,UPI
O03318,C0394,P016,2024-01-20,5,9037,45185,Card
O03319,C0014,P095,2024-04-27,4,37296,149184,UPI
O03320,C0231,P052,2024-02-16,3,51033,153099,Net Banking
O03321,C0083,P055,2024-10-05,5,3793,18965,UPI
O03322,C0265,P013,2024-02-24,3,30344,91032,Card
O03323,C0304,P004,2024-12-26,1,23460,23460,UPI
O03324,C0238,P011,2024-01-22,2,34316,68632,Net Banking
O03325,C0232,P014,2024-08-24,2,4531,9062,Card
O03326,C0171,P011,2024-05-27,1,54280,54280,Cash
O03327,C0497,P068,2024-06-02,3,33245,99735,Card
O03328,C0411,P052,2024-12-26,2,8484,16968,Card
O03329,C0013,P003,2024-04-03,5,29514,147570,Cash
O03330,C0273,P068,2024-08-06,3,30282,90846,Net Banking
O03331,C0306,P033,2024-04-14,4,2945,11780,UPI
O03332,C0288,P001,2024-12-09,3,14039,42117,Card
O03333,C0311,P052,2024-08-13,2,54908,109816,Cash
O03334,C0430,P056,2024-03-17,4,29626,118504,UPI
O03335,C0181,P075,2024-05-03,1,35381,35381,Card
O03336,C0359,P061,2024-01-30,1,3102,3102,Cash
O03337,C0207,P054,2024-06-08,4,7564,30256,Cash
O03338,C0321,P076,2024-02-04,1,50485,50485,UPI
O03339,C0026,P058,2024-12-07,5,32827,164135,Net Banking
O03340,C0064,P033,2024-12-01,1,2287,2287,Cash
O03341,C0300,P031,2024-10-09,5,51349,256745,UPI
O03342,C0421,P092,2024-12-24,5,50629,253145,Cash
O03343,C0294,P001,2024-12-07,3,17337,52011,UPI
O03344,C0163,P023,2024-11-08,1,17745,17745,UPI
O03345,C0414,P076,2024-11-02,3,43374,130122,Net Banking
O03346,C0476,P051,2024-09-09,5,35680,178400,Card
O03347,C0332,P009,2024-10-29,2,31359,62718,Net Banking
O03348,C0351,P016,2024-11-04,4,26049,104196,Cash
O03349,C0053,P053,2024-03-17,4,7525,30100,Card
O03350,C0249,P037,2024-09-02,1,32786,32786,Cash
O03351,C0128,P030,2024-06-14,2,50951,101902,Net Banking
O03352,C0094,P027,2024-10-29,5,44891,224455,Cash
O03353,C0299,P073,2024-08-16,1,41012,41012,UPI
O03354,C0035,P092,2024-08-08,3,11822,35466,Card
O03355,C0014,P028,2024-09-20,4,4341,17364,Net Banking
O03356,C0420,P070,2024-02-15,2,7926,15852,Net Banking
O03357,C0029,P021,2024-12-04,1,42341,42341,Cash
O03358,C0049,P070,2024-07-08,1,16414,16414,Net Banking
O03359,C0462,P019,2024-08-15,1,6472,6472,UPI
O03360,C0375,P069,2024-10-27,5,42022,210110,Cash
O03361,C0476,P085,2024-02-06,5,3001,15005,Net Banking
O03362,C0458,P034,2024-03-11,3,36068,108204,Card
O03363,C0389,P016,2024-07-01,4,58683,234732,Card
O03364,C0293,P057,2024-08-12,5,25497,127485,UPI
O03365,C0277,P023,2024-01-14,1,54206,54206,Cash
O03366,C0277,P006,2024-06-12,4,32084,128336,Net Banking
O03367,C0342,P012,2024-04-06,2,56189,112378,Net Banking
O03368,C0289,P011,2024-07-25,3,40038,120114,UPI
O03369,C0392,P083,2024-09-18,1,11343,11343,Net Banking
O03370,C0346,P076,2024-03-25,3,52869,158607,Net Banking
O03371,C0287,P065,2024-07-19,2,31366,62732,Net Banking
O03372,C0341,P082,2024-01-23,1,18506,18506,Cash
O03373,C0118,P092,2024-02-15,1,17950,17950,Net Banking
O03374,C0058,P046,2024-09-10,4,3884,15536,Card
O03375,C0091,P063,2024-12-19,3,45183,135549,Card
O03376,C0171,P093,2024-02-24,4,24202,96808,Net Banking
O03377,C0298,P085,2024-05-29,4,12909,51636,UPI
O03378,C0454,P078,2024-11-23,4,47006,188024,Cash
O03379,C0428,P079,2024-10-06,4,26148,104592,Card
O03380,C0369,P034,2024-01-14,5,29135,145675,Cash
O03381,C0232,P066,2024-02-03,3,10941,32823,Net Banking
O03382,C0006,P020,2024-02-22,5,23152,115760,Net Banking
O03383,C0073,P021,2024-05-04,3,39010,117030,Net Banking
O03384,C0141,P070,2024-01-01,5,9195,45975,Card
O03385,C0137,P069,2024-12-22,4,35911,143644,Card
O03386,C0315,P006,2024-05-12,4,10008,40032,Net Banking
O03387,C0246,P020,2024-11-04,5,30174,150870,UPI
O03388,C0218,P003,2024-02-02,5,55592,277960,UPI
O03389,C0154,P010,2024-02-27,2,55374,110748,Card
O03390,C0184,P085,2024-03-24,5,42949,214745,Card
O03391,C0366,P053,2024-04-19,1,16246,16246,Net Banking
O03392,C0369,P053,2024-04-05,1,23395,23395,Card
O03393,C0023,P033,2024-09-18,3,37457,112371,UPI
O03394,C0206,P043,2024-07-03,1,11851,11851,Cash
O03395,C0385,P039,2024-05-14,4,10479,41916,UPI
O03396,C0316,P013,2024-11-28,4,21832,87328,UPI
O03397,C0447,P025,2024-01-15,3,18930,56790,Net Banking
O03398,C0206,P009,2024-09-04,4,50519,202076,UPI
O03399,C0396,P067,2024-05-12,2,46887,93774,UPI
O03400,C0280,P070,2024-07-24,1,57773,57773,Net Banking
O03401,C0427,P071,2024-05-19,2,7350,14700,UPI
O03402,C0227,P035,2024-02-23,4,34880,139520,Card
O03403,C0430,P042,2024-07-20,5,13105,65525,Net Banking
O03404,C0485,P034,2024-11-11,5,28668,143340,Card
O03405,C0358,P075,2024-11-12,4,46644,186576,Net Banking
O03406,C0160,P065,2024-06-08,4,38173,152692,UPI
O03407,C0168,P044,2024-06-09,5,18119,90595,UPI
O03408,C0057,P016,2024-11-02,5,9832,49160,Card
O03409,C0030,P088,2024-05-06,4,24679,98716,Net Banking
O03410,C0456,P089,2024-02-28,1,24020,24020,UPI
O03411,C0243,P011,2024-02-01,4,45745,182980,Card
O03412,C0427,P077,2024-10-11,5,50329,251645,Net Banking
O03413,C0107,P054,2024-07-29,3,17289,51867,Card
O03414,C0052,P066,2024-06-16,5,18033,90165,Cash
O03415,C0307,P008,2024-01-04,4,32818,131272,UPI
O03416,C0013,P077,2024-03-10,5,20735,103675,Cash
O03417,C0272,P075,2024-01-25,3,12726,38178,Cash
O03418,C0472,P049,2024-05-20,4,45722,182888,Net Banking
O03419,C0221,P064,2024-06-16,4,4276,17104,Net Banking
O03420,C0135,P021,2024-06-08,1,54752,54752,Cash
O03421,C0217,P047,2024-08-14,4,50562,202248,Cash
O03422,C0276,P004,2024-06-06,5,30531,152655,Cash
O03423,C0494,P029,2024-09-16,2,52200,104400,UPI
O03424,C0218,P017,2024-07-08,2,57166,114332,Cash
O03425,C0410,P052,2024-03-07,4,52332,209328,Card
O03426,C0395,P054,2024-05-28,3,46914,140742,UPI
O03427,C0056,P051,2024-11-07,3,40560,121680,Cash
O03428,C0118,P007,2024-12-11,1,46533,46533,Net Banking
O03429,C0083,P024,2024-03-18,1,12462,12462,Cash
O03430,C0093,P098,2024-09-01,4,29061,116244,Net Banking
O03431,C0160,P052,2024-06-10,2,51056,102112,UPI
O03432,C0200,P004,2024-03-31,1,6181,6181,Cash
O03433,C0364,P013,2024-09-14,1,25412,25412,Cash
O03434,C0274,P067,2024-01-04,4,4930,19720,UPI
O03435,C0056,P061,2024-07-21,5,34834,174170,Net Banking
O03436,C0365,P064,2024-04-10,5,9378,46890,UPI
O03437,C0089,P074,2024-07-02,5,58834,294170,Net Banking
O03438,C0477,P002,2024-03-10,3,30236,90708,Net Banking
O03439,C0406,P034,2024-08-05,2,42850,85700,UPI
O03440,C0076,P094,2024-01-28,1,11788,11788,Card
O03441,C0271,P033,2024-09-02,2,49196,98392,Cash
O03442,C0117,P056,2024-10-28,3,46641,139923,Net Banking
O03443,C0444,P097,2024-08-24,5,4151,20755,Cash
O03444,C0499,P082,2024-05-15,2,25149,50298,Card
O03445,C0159,P017,2024-10-12,1,45023,45023,Card
O03446,C0258,P042,2024-05-17,3,24725,74175,UPI
O03447,C0017,P087,2024-06-05,4,17676,70704,Cash
O03448,C0147,P084,2024-03-15,4,23186,92744,Card
O03449,C0433,P010,2024-04-09,1,10171,10171,Card
O03450,C0479,P092,2024-10-02,4,19708,78832,Net Banking
O03451,C0350,P080,2024-08-12,1,30540,30540,Net Banking
O03452,C0392,P027,2024-05-30,2,44548,89096,Card
O03453,C0251,P022,2024-10-11,1,13558,13558,Net Banking
O03454,C0351,P022,2024-08-31,1,59834,59834,Cash
O03455,C0366,P002,2024-02-04,5,4983,24915,Net Banking
O03456,C0493,P032,2024-06-17,1,17707,17707,Card
O03457,C0017,P050,2024-04-27,5,52958,264790,Cash
O03458,C0369,P070,2024-03-15,5,55378,276890,Cash
O03459,C0320,P030,2024-04-27,3,56559,169677,Cash
O03460,C0007,P005,2024-02-05,1,34731,34731,Net Banking
O03461,C0226,P061,2024-09-20,5,19782,98910,UPI
O03462,C0432,P055,2024-05-22,3,12288,36864,Cash
O03463,C0131,P086,2024-05-14,3,18147,54441,Net Banking
O03464,C0028,P069,2024-09-30,2,54703,109406,Cash
O03465,C0353,P009,2024-11-13,4,40502,162008,Card
O03466,C0231,P091,2024-01-08,5,8022,40110,Cash
O03467,C0124,P083,2024-03-16,5,9082,45410,Net Banking
O03468,C0492,P065,2024-05-10,5,44323,221615,Net Banking
O03469,C0412,P080,2024-08-05,5,38963,194815,Card
O03470,C0454,P098,2024-06-05,5,4992,24960,Cash
O03471,C0247,P075,2024-09-02,2,55887,111774,UPI
O03472,C0141,P058,2024-07-11,2,17632,35264,Card
O03473,C0019,P012,2024-07-14,5,36418,182090,Cash
O03474,C0090,P035,2024-10-12,2,14351,28702,Card
O03475,C0304,P058,2024-04-30,2,35174,70348,Card
O03476,C0291,P014,2024-11-26,2,8387,16774,Net Banking
O03477,C0016,P051,2024-10-17,2,58774,117548,Card
O03478,C0089,P067,2024-12-30,5,4235,21175,Card
O03479,C0086,P019,2024-02-29,1,3934,3934,UPI
O03480,C0095,P030,2024-01-02,2,59259,118518,UPI
O03481,C0033,P089,2024-08-24,5,26292,131460,Net Banking
O03482,C0195,P015,2024-09-17,1,2953,2953,Net Banking
O03483,C0367,P050,2024-10-07,1,1734,1734,UPI
O03484,C0419,P038,2024-07-15,2,25423,50846,UPI
O03485,C0148,P008,2024-10-10,2,59834,119668,Cash
O03486,C0476,P041,2024-02-13,2,43018,86036,UPI
O03487,C0403,P062,2024-10-08,3,28599,85797,Card
O03488,C0100,P041,2024-10-28,3,27782,83346,Cash
O03489,C0427,P087,2024-01-02,1,3285,3285,Card
O03490,C0376,P099,2024-07-25,1,30952,30952,Card
O03491,C0002,P048,2024-10-28,3,22589,67767,Net Banking
O03492,C0225,P010,2024-12-18,3,2280,6840,UPI
O03493,C0224,P056,2024-05-17,4,28661,114644,UPI
O03494,C0038,P002,2024-06-02,4,25311,101244,UPI
O03495,C0363,P012,2024-01-01,2,19493,38986,Net Banking
O03496,C0278,P042,2024-11-10,1,27137,27137,Cash
O03497,C0396,P080,2024-09-24,4,3749,14996,UPI
O03498,C0189,P099,2024-04-09,5,50821,254105,Net Banking
O03499,C0215,P071,2024-10-10,2,20280,40560,Card
O03500,C0194,P069,2024-11-14,5,38001,190005,Net Banking
O03501,C0082,P050,2024-01-08,5,31088,155440,Card
O03502,C0277,P056,2024-09-23,5,37400,187000,UPI
O03503,C0242,P068,2024-11-10,4,52222,208888,UPI
O03504,C0187,P004,2024-10-29,3,53615,160845,Net Banking
O03505,C0093,P047,2024-02-09,4,56305,225220,Net Banking
O03506,C0460,P049,2024-10-31,1,46430,46430,Card
O03507,C0065,P003,2024-08-08,1,9696,9696,Cash
O03508,C0233,P081,2024-10-13,5,38834,194170,Card
O03509,C0195,P002,2024-10-10,3,6155,18465,UPI
O03510,C0390,P074,2024-02-07,3,10122,30366,Net Banking
O03511,C0185,P043,2024-03-01,5,21601,108005,Net Banking
O03512,C0250,P059,2024-02-16,3,47272,141816,Card
O03513,C0250,P038,2024-04-04,4,40460,161840,UPI
O03514,C0050,P070,2024-05-23,5,10480,52400,UPI
O03515,C0312,P092,2024-03-11,5,27398,136990,Net Banking
O03516,C0137,P023,2024-11-04,2,10234,20468,Net Banking
O03517,C0172,P066,2024-08-18,5,5879,29395,UPI
O03518,C0416,P091,2024-07-06,3,48251,144753,Cash
O03519,C0470,P017,2024-10-10,1,54956,54956,Cash
O03520,C0349,P038,2024-01-24,3,32857,98571,Cash
O03521,C0223,P100,2024-01-02,5,9284,46420,Card
O03522,C0065,P047,2024-01-01,4,55427,221708,UPI
O03523,C0481,P094,2024-11-19,1,5152,5152,Net Banking
O03524,C0113,P091,2024-05-20,3,27870,83610,UPI
O03525,C0236,P022,2024-03-10,2,55216,110432,Cash
O03526,C0434,P061,2024-03-24,2,33971,67942,Cash
O03527,C0455,P093,2024-01-30,3,1331,3993,UPI
O03528,C0249,P067,2024-03-23,5,12977,64885,Cash
O03529,C0368,P058,2024-03-10,2,6904,13808,Net Banking
O03530,C0038,P050,2024-07-10,5,53090,265450,UPI
O03531,C0247,P009,2024-06-28,1,52531,52531,UPI
O03532,C0047,P015,2024-01-01,5,25366,126830,Card
O03533,C0433,P060,2024-12-02,1,54495,54495,UPI
O03534,C0162,P024,2024-01-23,4,6299,25196,Cash
O03535,C0117,P057,2024-10-18,1,54792,54792,Card
O03536,C0103,P006,2024-02-06,1,31302,31302,Net Banking
O03537,C0304,P041,2024-09-04,1,1301,1301,Cash
O03538,C0464,P090,2024-09-15,1,58491,58491,Cash
O03539,C0288,P092,2024-05-30,3,46817,140451,Card
O03540,C0416,P083,2024-10-17,2,53261,106522,Net Banking
O03541,C0212,P076,2024-04-19,5,38557,192785,Net Banking
O03542,C0177,P017,2024-05-22,5,17848,89240,Net Banking
O03543,C0393,P015,2024-02-15,4,55809,223236,Card
O03544,C0243,P026,2024-10-02,3,54145,162435,UPI
O03545,C0110,P099,2024-05-12,1,3327,3327,Cash
O03546,C0024,P020,2024-10-14,3,51769,155307,Net Banking
O03547,C0114,P088,2024-08-27,2,5503,11006,Cash
O03548,C0110,P094,2024-05-11,3,29694,89082,Card
O03549,C0173,P020,2024-01-31,4,35730,142920,Net Banking
O03550,C0442,P035,2024-01-20,5,29535,147675,Net Banking
O03551,C0230,P025,2024-04-22,5,36910,184550,Cash
O03552,C0457,P039,2024-04-09,5,33989,169945,Cash
O03553,C0496,P023,2024-04-26,3,53442,160326,Net Banking
O03554,C0472,P081,2024-03-11,3,27600,82800,UPI
O03555,C0170,P043,2024-08-15,1,30197,30197,Cash
O03556,C0361,P007,2024-08-17,4,24599,98396,Cash
O03557,C0181,P011,2024-03-22,3,27022,81066,Card
O03558,C0290,P024,2024-01-18,1,39932,39932,Cash
O03559,C0462,P099,2024-01-22,3,8021,24063,Net Banking
O03560,C0323,P090,2024-01-15,3,48881,146643,UPI
O03561,C0456,P030,2024-02-21,1,6461,6461,Net Banking
O03562,C0399,P065,2024-11-03,4,7209,28836,UPI
O03563,C0073,P043,2024-08-15,3,47147,141441,Net Banking
O03564,C0028,P088,2024-11-20,2,12022,24044,UPI
O03565,C0208,P092,2024-04-29,5,25310,126550,Cash
O03566,C0419,P035,2024-03-31,1,45734,45734,UPI
O03567,C0458,P011,2024-08-12,2,12943,25886,Cash
O03568,C0402,P073,2024-01-31,3,58142,174426,UPI
O03569,C0081,P054,2024-06-12,1,6173,6173,UPI
O03570,C0173,P028,2024-06-26,2,58573,117146,Cash
O03571,C0226,P082,2024-01-17,5,23268,116340,Net Banking
O03572,C0145,P006,2024-08-14,4,7546,30184,Card
O03573,C0433,P017,2024-10-08,4,39991,159964,UPI
O03574,C0477,P046,2024-07-06,5,45175,225875,UPI
O03575,C0468,P030,2024-01-05,1,4155,4155,Net Banking
O03576,C0148,P087,2024-06-04,5,15170,75850,UPI
O03577,C0105,P089,2024-01-02,5,8767,43835,Cash
O03578,C0179,P017,2024-04-19,1,58559,58559,Net Banking
O03579,C0024,P065,2024-05-25,5,46791,233955,UPI
O03580,C0037,P070,2024-11-10,3,42081,126243,UPI
O03581,C0490,P029,2024-11-11,3,58704,176112,Card
O03582,C0492,P070,2024-05-04,3,23682,71046,Cash
O03583,C0352,P073,2024-01-24,3,10601,31803,Cash
O03584,C0199,P010,2024-07-27,1,4887,4887,Net Banking
O03585,C0292,P074,2024-01-10,1,43213,43213,Net Banking
O03586,C0293,P055,2024-02-07,5,4852,24260,Net Banking
O03587,C0368,P057,2024-01-23,4,18220,72880,Card
O03588,C0246,P065,2024-12-14,3,46507,139521,Card
O03589,C0367,P028,2024-05-27,2,38373,76746,Cash
O03590,C0298,P090,2024-04-25,3,57484,172452,UPI
O03591,C0002,P051,2024-07-12,4,31046,124184,Card
O03592,C0172,P042,2024-03-23,1,15284,15284,Cash
O03593,C0425,P002,2024-04-18,1,33324,33324,Net Banking
O03594,C0161,P033,2024-07-19,2,59906,119812,Card
O03595,C0147,P014,2024-05-10,4,36208,144832,Card
O03596,C0299,P008,2024-10-20,2,44351,88702,Card
O03597,C0113,P029,2024-02-18,3,22694,68082,UPI
O03598,C0008,P095,2024-01-21,1,38441,38441,Net Banking
O03599,C0430,P087,2024-05-05,1,24341,24341,UPI
O03600,C0327,P098,2024-07-30,5,37423,187115,Cash
O03601,C0125,P002,2024-02-29,2,59091,118182,UPI
O03602,C0197,P051,2024-03-10,4,15414,61656,UPI
O03603,C0145,P087,2024-06-20,3,30919,92757,Net Banking
O03604,C0166,P073,2024-03-28,2,6749,13498,Net Banking
O03605,C0160,P022,2024-04-28,4,4042,16168,Card
O03606,C0215,P086,2024-01-05,2,53254,106508,Card
O03607,C0235,P048,2024-04-05,3,35122,105366,UPI
O03608,C0131,P060,2024-01-13,4,59322,237288,Card
O03609,C0001,P057,2024-06-25,1,6952,6952,Card
O03610,C0116,P092,2024-04-02,5,1401,7005,Card
O03611,C0221,P090,2024-11-27,2,7486,14972,Card
O03612,C0035,P046,2024-03-04,5,52490,262450,Net Banking
O03613,C0371,P001,2024-02-18,3,38063,114189,Net Banking
O03614,C0055,P099,2024-08-11,1,33973,33973,Card
O03615,C0275,P048,2024-10-08,3,37060,111180,UPI
O03616,C0374,P076,2024-08-25,3,38288,114864,Net Banking
O03617,C0086,P091,2024-10-11,1,26016,26016,UPI
O03618,C0363,P007,2024-09-02,3,16488,49464,Card
O03619,C0035,P071,2024-03-20,4,40888,163552,Net Banking
O03620,C0461,P023,2024-06-18,5,19095,95475,Cash
O03621,C0444,P007,2024-03-11,1,34679,34679,Card
O03622,C0370,P097,2024-01-01,4,11650,46600,UPI
